exposure,2000.0ms
wavelength
340,9
341,0
342,0
343,0
344,26
345,66
346,170
347,37
348,78
349,237
350,0
351,0
352,0
353,13
354,10
355,122
356,192
357,155
358,101
359,0
360,110
361,40
362,33
363,0
364,47
365,69
366,39
367,28
368,0
369,13
370,117
371,0
372,0
373,49
374,72
375,0
376,2
377,77
378,62
379,38
380,12
381,37
382,0
383,57
384,69
385,55
386,0
387,52
388,26
389,43
390,0
391,13
392,48
393,48
394,44
395,35
396,9
397,29
398,1
399,0
400,0
401,47
402,54
403,23
404,3
405,21
406,0
407,0
408,0
409,19
410,35
411,0
412,0
413,24
414,2
415,0
416,24
417,15
418,0
419,0
420,24
421,0
422,34
423,49
424,46
425,39
426,29
427,20
428,0
429,36
430,19
431,43
432,28
433,0
434,0
435,0
436,0
437,0
438,0
439,17
440,18
441,1
442,12
443,31
444,9
445,59
446,22
447,12
448,11
449,42
450,30
451,64
452,67
453,67
454,93
455,58
456,4
457,38
458,46
459,46
460,7
461,10
462,25
463,35
464,40
465,33
466,11
467,0
468,0
469,0
470,23
471,0
472,24
473,8
474,0
475,0
476,0
477,0
478,17
479,9
480,62
481,0
482,0
483,24
484,0
485,15
486,0
487,15
488,2
489,0
490,0
491,0
492,33
493,50
494,4
495,0
496,30
497,15
498,71
499,19
500,24
501,20
502,12
503,0
504,25
505,5
506,0
507,0
508,13
509,6
510,66
511,36
512,20
513,66
514,25
515,19
516,14
517,13
518,18
519,40
520,44
521,50
522,0
523,21
524,1
525,4
526,65
527,15
528,29
529,0
530,17
531,48
532,42
533,59
534,53
535,43
536,23
537,19
538,42
539,64
540,43
541,56
542,41
543,43
544,32
545,86
546,83
547,85
548,75
549,67
550,56
551,77
552,69
553,84
554,121
555,108
556,114
557,102
558,120
559,122
560,101
561,133
562,150
563,162
564,119
565,130
566,117
567,157
568,153
569,162
570,204
571,213
572,173
573,193
574,202
575,265
576,224
577,252
578,250
579,268
580,255
581,262
582,270
583,255
584,270
585,367
586,349
587,344
588,331
589,334
590,301
591,328
592,332
593,294
594,335
595,350
596,359
597,374
598,394
599,363
600,392
601,405
602,393
603,394
604,421
605,398
606,424
607,416
608,390
609,461
610,455
611,442
612,463
613,437
614,459
615,472
616,501
617,448
618,513
619,493
620,505
621,495
622,477
623,485
624,491
625,504
626,502
627,512
628,520
629,519
630,526
631,506
632,564
633,550
634,556
635,573
636,565
637,600
638,567
639,567
640,554
641,571
642,566
643,550
644,555
645,548
646,525
647,527
648,483
649,502
650,485
651,523
652,493
653,490
654,484
655,500
656,480
657,505
658,491
659,479
660,437
661,429
662,417
663,412
664,380
665,335
666,363
667,322
668,302
669,331
670,315
671,309
672,277
673,283
674,308
675,281
676,290
677,304
678,273
679,336
680,357
681,355
682,369
683,422
684,419
685,465
686,558
687,624
688,697
689,783
690,839
691,942
692,1074
693,1172
694,1256
695,1376
696,1428
