exposure,2000.0ms
wavelength
340,0
341,0
342,0
343,0
344,0
345,0
346,0
347,0
348,0
349,0
350,0
351,0
352,0
353,0
354,0
355,0
356,29
357,25
358,0
359,0
360,0
361,0
362,0
363,0
364,0
365,0
366,0
367,0
368,0
369,0
370,1
371,0
372,0
373,0
374,18
375,0
376,0
377,38
378,0
379,0
380,0
381,0
382,0
383,0
384,0
385,0
386,0
387,0
388,10
389,13
390,0
391,0
392,0
393,3
394,6
395,0
396,0
397,0
398,0
399,0
400,0
401,0
402,0
403,0
404,0
405,0
406,0
407,0
408,0
409,0
410,9
411,0
412,0
413,0
414,0
415,0
416,0
417,0
418,0
419,0
420,0
421,0
422,2
423,0
424,21
425,16
426,25
427,0
428,0
429,0
430,0
431,7
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,5
446,0
447,6
448,3
449,0
450,0
451,0
452,28
453,58
454,26
455,0
456,0
457,0
458,0
459,24
460,0
461,0
462,24
463,0
464,14
465,0
466,0
467,0
468,3
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,15
481,11
482,1
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,0
492,0
493,0
494,0
495,0
496,0
497,0
498,12
499,0
500,0
501,16
502,0
503,0
504,0
505,0
506,0
507,0
508,0
509,0
510,42
511,11
512,0
513,23
514,0
515,0
516,0
517,0
518,0
519,5
520,0
521,5
522,0
523,0
524,0
525,0
526,38
527,0
528,0
529,0
530,0
531,5
532,10
533,17
534,0
535,8
536,0
537,0
538,0
539,12
540,16
541,10
542,0
543,0
544,0
545,18
546,32
547,24
548,7
549,18
550,0
551,0
552,0
553,0
554,12
555,21
556,22
557,19
558,20
559,8
560,0
561,0
562,14
563,0
564,0
565,0
566,0
567,6
568,0
569,0
570,13
571,0
572,0
573,0
574,0
575,29
576,0
577,6
578,2
579,13
580,16
581,2
582,18
583,0
584,21
585,88
586,42
587,23
588,51
589,45
590,12
591,27
592,0
593,0
594,0
595,1
596,20
597,0
598,22
599,0
600,30
601,19
602,14
603,0
604,26
605,0
606,19
607,18
608,0
609,48
610,54
611,56
612,59
613,8
614,33
615,41
616,58
617,0
618,52
619,46
620,44
621,44
622,24
623,52
624,47
625,22
626,42
627,27
628,29
629,32
630,49
631,25
632,58
633,52
634,43
635,53
636,46
637,57
638,64
639,55
640,47
641,53
642,53
643,68
644,68
645,78
646,58
647,44
648,24
649,40
650,26
651,57
652,27
653,18
654,34
655,71
656,36
657,68
658,85
659,79
660,16
661,31
662,56
663,24
664,31
665,15
666,40
667,14
668,27
669,39
670,46
671,42
672,45
673,24
674,47
675,34
676,26
677,55
678,0
679,33
680,76
681,48
682,38
683,70
684,38
685,36
686,60
687,73
688,71
689,117
690,120
691,149
692,165
693,182
694,182
695,217
696,179
697,238
698,237
699,238
700,262
701,306
702,328
703,318
704,316
705,373
706,371
707,420
708,381
709,369
710,394
711,353
712,366
713,426
714,430
715,397
716,429
717,399
718,409
719,458
720,425
721,433
722,475
723,467
724,458
725,467
726,447
727,491
728,466
729,468
730,492
731,478
732,476
733,470
734,479
735,484
736,468
737,490
738,483
739,491
740,495
741,489
742,470
743,453
744,464
745,472
746,434
747,496
748,502
749,531
750,526
751,534
752,534
753,522
754,551
755,552
756,525
757,465
758,507
759,521
760,536
761,526
762,619
763,563
764,587
765,565
766,602
767,590
768,565
769,587
770,545
771,584
772,653
773,641
774,585
775,616
776,617
777,613
778,611
779,617
780,631
781,652
782,613
783,628
784,659
785,652
786,624
787,607
788,580
789,577
790,607
791,639
792,648
793,629
794,654
795,653
796,665
797,644
798,651
799,682
800,652
801,663
802,602
803,615
804,664
805,735
806,693
807,667
808,692
809,716
810,706
811,681
812,697
813,713
814,772
815,712
816,681
817,669
818,692
819,656
820,697
821,701
822,672
823,606
824,651
825,646
826,601
827,590
828,634
829,644
830,655
831,639
832,594
833,607
834,591
835,609
836,604
837,593
838,595
839,633
840,580
841,624
842,599
843,596
844,521
845,542
846,547
847,626
848,596
849,590
850,583
851,557
852,565
853,597
854,591
855,599
856,603
857,570
858,577
859,578
860,579
861,575
862,531
863,541
864,564
865,535
866,562
867,573
868,521
869,526
870,576
871,480
872,469
873,473
874,492
875,549
876,547
877,492
878,509
879,522
880,484
881,448
882,512
883,512
884,469
885,489
886,429
887,424
888,411
889,430
890,433
891,460
892,468
893,472
894,428
895,340
896,444
897,406
898,463
899,428
900,361
901,438
902,422
903,411
904,387
905,425
906,390
907,344
908,412
909,297
910,458
911,377
912,386
913,456
914,417
915,376
916,393
917,380
918,531
919,378
920,323
921,403
922,418
923,403
924,291
925,411
926,477
927,425
928,401
929,310
930,360
931,411
932,301
933,444
934,502
935,438
936,498
937,530
938,560
939,485
940,322
941,371
942,328
943,357
944,359
945,365
946,354
947,486
948,421
949,420
950,439
951,405
952,401
953,375
954,381
955,422
956,373
957,372
958,292
959,486
960,408
961,398
962,430
963,409
964,510
965,376
966,273
967,229
968,343
969,424
970,448
971,479
972,417
973,551
974,443
975,372
976,360
977,289
978,502
979,381
980,356
981,408
982,569
983,564
984,411
985,425
986,477
987,410
988,474
989,451
990,600
991,639
992,543
993,613
994,744
995,557
996,442
997,557
998,566
999,558
1000,640
