exposure,2000.0ms
wavelength
340,0
341,0
342,0
343,0
344,16
345,0
346,1
347,0
348,20
349,63
350,0
351,0
352,0
353,4
354,0
355,33
356,121
357,13
358,56
359,0
360,0
361,5
362,0
363,0
364,0
365,0
366,0
367,0
368,0
369,0
370,55
371,0
372,0
373,33
374,20
375,0
376,0
377,35
378,0
379,0
380,0
381,8
382,0
383,7
384,32
385,16
386,0
387,20
388,22
389,0
390,0
391,0
392,0
393,29
394,21
395,0
396,0
397,0
398,0
399,0
400,0
401,17
402,22
403,10
404,1
405,0
406,0
407,0
408,0
409,0
410,19
411,0
412,0
413,0
414,0
415,0
416,2
417,1
418,19
419,0
420,7
421,0
422,12
423,28
424,17
425,9
426,22
427,5
428,0
429,0
430,0
431,17
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,7
440,0
441,1
442,0
443,0
444,0
445,9
446,9
447,5
448,8
449,17
450,17
451,9
452,36
453,34
454,35
455,7
456,0
457,16
458,28
459,54
460,0
461,1
462,29
463,0
464,25
465,0
466,0
467,0
468,19
469,0
470,0
471,7
472,13
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,19
481,9
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,0
492,0
493,4
494,0
495,0
496,4
497,0
498,22
499,0
500,6
501,6
502,13
503,0
504,1
505,3
506,10
507,0
508,0
509,0
510,23
511,8
512,17
513,52
514,0
515,0
516,10
517,0
518,10
519,2
520,11
521,29
522,0
523,9
524,0
525,0
526,53
527,8
528,2
529,0
530,0
531,0
532,0
533,14
534,6
535,4
536,1
537,0
538,7
539,20
540,17
541,24
542,12
543,0
544,16
545,48
546,40
547,27
548,41
549,23
550,22
551,2
552,0
553,4
554,33
555,16
556,21
557,27
558,19
559,2
560,0
561,13
562,16
563,14
564,0
565,0
566,0
567,9
568,0
569,0
570,18
571,16
572,0
573,0
574,0
575,44
576,17
577,10
578,1
579,22
580,5
581,0
582,13
583,0
584,36
585,64
586,45
587,14
588,34
589,34
590,0
591,34
592,12
593,0
594,0
595,2
596,9
597,12
598,16
599,0
600,11
601,0
602,14
603,12
604,25
605,0
606,18
607,20
608,0
609,32
610,36
611,33
612,21
613,0
614,41
615,41
616,31
617,0
618,26
619,25
620,18
621,31
622,24
623,17
624,26
625,13
626,13
627,4
628,25
629,17
630,17
631,0
632,20
633,1
634,1
635,17
636,31
637,42
638,10
639,24
640,16
641,10
642,23
643,16
644,13
645,19
646,9
647,5
648,0
649,1
650,4
651,13
652,0
653,0
654,2
655,14
656,0
657,40
658,18
659,26
660,7
661,0
662,6
663,8
664,24
665,5
666,30
667,5
668,12
669,17
670,18
671,10
672,6
673,8
674,27
675,5
676,6
677,17
678,0
679,26
680,47
681,22
682,16
683,34
684,14
685,7
686,26
687,27
688,2
689,17
690,1
691,31
692,27
693,51
694,42
695,54
696,21
697,44
698,72
699,68
700,104
701,124
702,141
703,155
704,186
705,222
706,222
707,277
708,302
709,322
710,342
711,340
712,392
713,459
714,485
715,512
716,562
717,549
718,587
719,642
720,660
721,687
722,740
723,775
724,799
725,843
726,873
727,893
728,928
729,951
730,983
731,1015
732,1037
733,1046
734,1065
735,1083
736,1114
737,1142
738,1147
739,1155
740,1181
741,1184
742,1188
743,1211
744,1224
745,1236
746,1234
747,1264
748,1272
749,1295
750,1305
751,1330
752,1344
753,1316
754,1361
755,1370
756,1376
757,1346
758,1381
759,1359
760,1403
761,1409
762,1428
763,1410
764,1466
765,1451
766,1475
767,1461
768,1454
769,1465
770,1463
771,1475
772,1526
773,1533
774,1502
775,1492
776,1509
777,1489
778,1510
779,1490
780,1496
781,1523
782,1483
783,1503
784,1507
785,1489
786,1494
787,1463
788,1437
789,1441
790,1484
791,1486
792,1524
793,1503
794,1496
795,1485
796,1521
797,1483
798,1511
799,1511
800,1502
801,1510
802,1492
803,1521
804,1552
805,1587
806,1522
807,1525
808,1528
809,1549
810,1567
811,1527
812,1503
813,1504
814,1532
815,1479
816,1475
817,1471
818,1466
819,1416
820,1439
821,1421
822,1456
823,1367
824,1395
825,1408
826,1337
827,1313
828,1365
829,1351
830,1379
831,1349
832,1272
833,1277
834,1296
835,1278
836,1266
837,1285
838,1237
839,1284
840,1230
841,1261
842,1254
843,1266
844,1174
845,1184
846,1227
847,1213
848,1160
849,1167
850,1142
851,1162
852,1178
853,1177
854,1141
855,1122
856,1125
857,1091
858,1083
859,1079
860,1068
861,1062
862,1015
863,976
864,982
865,958
866,971
867,948
868,917
869,907
870,883
871,833
872,772
873,810
874,800
875,833
876,791
877,753
878,713
879,701
880,703
881,643
882,681
883,630
884,630
885,628
886,628
887,613
888,565
889,591
890,528
891,564
892,510
893,531
894,485
895,458
896,474
897,419
898,491
899,453
900,412
901,481
902,472
903,429
904,367
905,411
906,375
907,402
908,460
909,384
910,482
911,395
912,427
913,420
914,456
915,406
916,422
917,416
918,507
919,373
920,369
921,459
922,452
923,463
924,402
925,499
926,502
927,461
928,478
929,413
930,429
931,462
932,420
933,496
934,532
935,514
936,548
937,555
938,589
939,475
940,385
941,447
942,438
943,481
944,455
945,406
946,387
947,428
948,429
949,417
950,423
951,390
952,413
953,399
954,392
955,395
956,380
957,321
958,295
959,430
960,365
961,314
962,336
963,341
964,387
965,353
966,294
967,235
968,192
969,277
970,301
971,333
972,314
973,362
974,299
975,286
976,269
977,226
978,351
979,315
980,265
981,348
982,393
983,408
984,308
985,298
986,287
987,217
988,313
989,268
990,305
991,352
992,360
993,385
994,470
995,348
996,251
997,266
998,349
999,303
1000,402
