exposure,2000.0ms
wavelength
340,3
341,9
342,0
343,0
344,33
345,56
346,106
347,0
348,128
349,216
350,0
351,73
352,20
353,0
354,30
355,157
356,226
357,124
358,119
359,0
360,73
361,38
362,18
363,0
364,0
365,0
366,24
367,0
368,0
369,0
370,150
371,61
372,30
373,11
374,33
375,0
376,58
377,95
378,41
379,18
380,17
381,12
382,0
383,45
384,59
385,42
386,0
387,36
388,53
389,17
390,0
391,16
392,41
393,50
394,35
395,18
396,12
397,22
398,20
399,7
400,0
401,37
402,41
403,54
404,28
405,15
406,0
407,0
408,21
409,43
410,48
411,0
412,0
413,8
414,22
415,11
416,37
417,11
418,0
419,13
420,46
421,14
422,25
423,51
424,64
425,48
426,53
427,28
428,0
429,36
430,49
431,68
432,58
433,0
434,0
435,0
436,0
437,0
438,0
439,44
440,16
441,3
442,14
443,48
444,41
445,62
446,30
447,23
448,35
449,44
450,57
451,62
452,71
453,92
454,80
455,61
456,0
457,15
458,32
459,68
460,38
461,41
462,60
463,38
464,56
465,24
466,22
467,0
468,29
469,37
470,33
471,21
472,66
473,49
474,31
475,17
476,20
477,31
478,21
479,17
480,90
481,39
482,27
483,31
484,14
485,51
486,19
487,44
488,0
489,0
490,23
491,10
492,47
493,70
494,33
495,1
496,45
497,28
498,59
499,0
500,49
501,52
502,56
503,31
504,43
505,48
506,33
507,0
508,31
509,23
510,48
511,60
512,55
513,104
514,53
515,15
516,25
517,40
518,63
519,58
520,54
521,83
522,0
523,31
524,10
525,0
526,40
527,34
528,42
529,49
530,18
531,56
532,30
533,55
534,46
535,50
536,24
537,24
538,23
539,41
540,47
541,84
542,71
543,62
544,48
545,114
546,71
547,70
548,76
549,51
550,45
551,38
552,31
553,39
554,68
555,85
556,82
557,75
558,76
559,58
560,17
561,59
562,71
563,71
564,23
565,23
566,17
567,35
568,19
569,33
570,56
571,51
572,0
573,28
574,28
575,70
576,38
577,49
578,56
579,61
580,48
581,53
582,70
583,6
584,50
585,120
586,109
587,77
588,81
589,80
590,26
591,60
592,44
593,20
594,26
595,29
596,49
597,55
598,58
599,34
600,38
601,20
602,46
603,39
604,73
605,37
606,52
607,51
608,18
609,64
610,67
611,82
612,73
613,32
614,66
615,82
616,83
617,27
618,87
619,50
620,57
621,59
622,53
623,65
624,59
625,62
626,40
627,20
628,43
629,55
630,28
631,28
632,55
633,40
634,46
635,47
636,68
637,87
638,63
639,76
640,48
641,51
642,72
643,78
644,47
645,66
646,37
647,49
648,25
649,40
650,42
651,59
652,15
653,10
654,32
655,57
656,59
657,89
658,64
659,76
660,37
661,39
662,72
663,61
664,53
665,28
666,66
667,56
668,54
669,59
670,71
671,51
672,48
673,46
674,60
675,58
676,49
677,60
678,29
679,77
680,89
681,57
682,40
683,89
684,41
685,27
686,65
687,71
688,65
689,75
690,45
691,74
692,91
693,101
694,72
695,90
696,84
697,132
698,127
699,161
700,205
701,235
702,270
703,301
704,327
705,386
706,438
707,510
708,524
709,559
710,603
711,626
712,699
713,782
714,845
715,905
716,990
717,1002
718,1051
719,1166
720,1203
721,1242
722,1334
723,1408
724,1461
725,1547
726,1574
727,1637
728,1684
729,1742
730,1801
731,1854
732,1890
733,1948
734,1981
735,1999
736,2039
737,2090
738,2099
739,2133
740,2180
741,2194
742,2195
743,2245
744,2261
745,2267
746,2274
747,2320
748,2346
749,2414
750,2379
