exposure,2000.0ms
wavelength
340,49
341,67
342,0
343,0
344,47
345,52
346,125
347,1
348,70
349,203
350,0
351,0
352,0
353,0
354,0
355,120
356,211
357,97
358,96
359,14
360,91
361,38
362,0
363,24
364,44
365,37
366,17
367,6
368,0
369,0
370,174
371,44
372,4
373,56
374,118
375,2
376,32
377,148
378,44
379,0
380,0
381,0
382,0
383,24
384,30
385,46
386,0
387,33
388,53
389,29
390,0
391,26
392,43
393,41
394,44
395,16
396,0
397,13
398,0
399,0
400,0
401,29
402,30
403,60
404,5
405,15
406,0
407,0
408,0
409,32
410,30
411,0
412,0
413,0
414,16
415,0
416,41
417,0
418,0
419,0
420,28
421,0
422,35
423,40
424,57
425,42
426,53
427,4
428,0
429,26
430,22
431,80
432,38
433,0
434,13
435,5
436,0
437,0
438,0
439,32
440,18
441,0
442,0
443,43
444,35
445,96
446,49
447,21
448,36
449,36
450,0
451,31
452,79
453,72
454,58
455,34
456,0
457,21
458,33
459,56
460,12
461,12
462,39
463,22
464,48
465,0
466,0
467,0
468,0
469,0
470,4
471,0
472,22
473,12
474,0
475,0
476,0
477,13
478,0
479,11
480,43
481,1
482,0
483,40
484,0
485,25
486,19
487,26
488,0
489,0
490,0
491,0
492,38
493,31
494,46
495,0
496,19
497,12
498,89
499,5
500,0
501,41
502,32
503,0
504,0
505,11
506,30
507,0
508,27
509,27
510,83
511,29
512,31
513,72
514,13
515,0
516,0
517,22
518,31
519,6
520,31
521,58
522,0
523,66
524,12
525,0
526,54
527,0
528,6
529,0
530,8
531,30
532,34
533,46
534,14
535,38
536,11
537,23
538,0
539,39
540,18
541,48
542,32
543,23
544,0
545,50
546,36
547,39
548,31
549,9
550,1
551,0
552,0
553,17
554,50
555,22
556,62
557,22
558,45
559,34
560,5
561,19
562,25
563,24
564,3
565,0
566,0
567,13
568,0
569,27
570,38
571,21
572,0
573,0
574,0
575,42
576,5
577,31
578,28
579,34
580,5
581,31
582,23
583,0
584,41
585,106
586,48
587,48
588,74
589,67
590,2
591,28
592,23
593,0
594,6
595,0
596,39
597,34
598,22
599,0
600,19
601,17
602,39
603,15
604,40
605,0
606,20
607,18
608,10
609,39
610,58
611,62
612,46
613,14
614,43
615,51
616,64
617,0
618,61
619,32
620,53
621,59
622,32
623,44
624,43
625,22
626,11
627,16
628,37
629,58
630,29
631,25
632,45
633,27
634,17
635,44
636,38
637,84
638,37
639,48
640,31
641,34
642,32
643,59
644,54
645,40
646,41
647,43
648,7
649,33
650,22
651,30
652,2
653,0
654,0
655,49
656,26
657,69
658,69
659,60
660,30
661,32
662,34
663,52
664,55
665,16
666,52
667,17
668,21
669,40
670,42
671,33
672,21
673,7
674,42
675,50
676,59
677,67
678,0
679,43
680,80
681,48
682,30
683,68
684,24
685,14
686,57
687,45
688,49
689,56
690,7
691,50
692,79
693,86
694,64
695,66
696,23
697,45
698,59
699,81
700,96
701,90
702,131
703,129
704,153
705,183
706,199
707,265
708,250
709,236
710,271
711,248
712,303
713,380
714,416
715,399
716,481
717,449
718,511
719,583
720,577
721,617
722,688
723,722
724,731
725,782
726,814
727,864
728,863
729,899
730,971
731,1013
732,1024
733,1035
734,1053
735,1086
736,1123
737,1135
738,1136
739,1185
740,1230
741,1223
742,1226
743,1239
744,1266
745,1253
746,1241
747,1306
748,1328
749,1387
750,1359
751,1405
752,1405
753,1400
754,1434
755,1445
756,1456
757,1391
758,1422
759,1416
760,1469
761,1438
762,1541
763,1508
764,1555
765,1533
766,1559
767,1542
768,1537
769,1567
770,1542
771,1588
772,1624
773,1620
774,1590
775,1575
776,1598
777,1554
778,1589
779,1577
780,1587
