exposure,2000.0ms
wavelength
340,0
341,0
342,0
343,0
344,0
345,0
346,0
347,0
348,201
349,131
350,0
351,0
352,0
353,0
354,0
355,0
356,120
357,15
358,21
359,0
360,69
361,3
362,0
363,0
364,0
365,0
366,0
367,0
368,0
369,0
370,40
371,0
372,0
373,31
374,0
375,0
376,26
377,37
378,0
379,0
380,0
381,0
382,0
383,0
384,28
385,27
386,0
387,42
388,1
389,6
390,0
391,0
392,8
393,33
394,4
395,0
396,0
397,0
398,0
399,0
400,0
401,0
402,1
403,25
404,0
405,0
406,0
407,0
408,5
409,0
410,22
411,0
412,0
413,0
414,0
415,0
416,13
417,0
418,0
419,0
420,7
421,0
422,47
423,37
424,53
425,38
426,28
427,0
428,0
429,14
430,0
431,33
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,7
444,0
445,35
446,0
447,0
448,0
449,25
450,15
451,9
452,8
453,37
454,36
455,0
456,0
457,0
458,0
459,50
460,2
461,0
462,14
463,17
464,60
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,7
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,32
481,0
482,0
483,13
484,0
485,6
486,0
487,0
488,0
489,0
490,4
491,0
492,15
493,23
494,17
495,0
496,12
497,0
498,35
499,0
500,12
501,9
502,16
503,0
504,0
505,13
506,0
507,0
508,29
509,0
510,51
511,16
512,25
513,61
514,12
515,0
516,0
517,0
518,26
519,0
520,38
521,44
522,0
523,15
524,0
525,0
526,0
527,0
528,0
529,0
530,2
531,28
532,0
533,21
534,63
535,47
536,2
537,8
538,14
539,36
540,16
541,34
542,6
543,0
544,0
545,41
546,52
547,30
548,0
549,18
550,0
551,0
552,0
553,8
554,44
555,20
556,18
557,13
558,26
559,30
560,0
561,20
562,38
563,28
564,0
565,0
566,0
567,2
568,0
569,0
570,35
571,24
572,0
573,0
574,0
575,46
576,0
577,0
578,9
579,23
580,0
581,4
582,23
583,0
584,36
585,93
586,49
587,21
588,43
589,39
590,0
591,28
592,0
593,0
594,0
595,0
596,36
597,6
598,33
599,0
600,5
601,14
602,6
603,0
604,25
605,0
606,23
607,27
608,0
609,37
610,53
611,22
612,22
613,0
614,41
615,35
616,68
617,0
618,49
619,52
620,46
621,46
622,10
623,26
624,30
625,31
626,24
627,19
628,43
629,49
630,16
631,9
632,41
633,26
634,10
635,33
636,45
637,81
638,54
639,46
640,18
641,1
642,17
643,36
644,45
645,39
646,27
647,39
648,4
649,17
650,16
651,22
652,15
653,21
654,24
655,54
656,17
657,35
658,43
659,37
660,0
661,12
662,54
663,34
664,31
665,9
666,27
667,18
668,23
669,62
670,66
671,43
672,32
673,43
674,45
675,41
676,37
677,52
678,0
679,44
680,92
681,53
682,50
683,63
684,8
685,8
686,74
687,69
688,35
689,58
690,17
691,58
692,53
693,60
694,45
695,55
696,4
697,68
698,73
699,105
700,122
701,150
702,180
703,198
704,214
705,255
706,278
707,371
708,332
709,370
710,430
711,405
712,439
713,553
714,592
715,604
716,684
717,684
718,753
719,863
720,853
721,921
722,991
723,1054
724,1111
725,1169
726,1234
727,1305
728,1333
729,1367
730,1431
731,1457
732,1522
733,1546
734,1570
735,1639
736,1637
737,1669
738,1705
739,1776
740,1796
741,1812
742,1843
743,1837
744,1881
745,1906
746,1876
747,1975
748,1961
749,2018
750,2036
751,2050
752,2095
753,2085
754,2092
755,2122
756,2133
757,2068
758,2138
759,2108
760,2196
761,2182
762,2261
763,2234
764,2272
765,2248
766,2318
767,2323
768,2308
769,2344
770,2368
771,2403
772,2456
773,2455
774,2369
775,2331
776,2388
777,2355
778,2364
779,2364
780,2371
781,2402
782,2350
783,2378
784,2377
785,2398
786,2364
787,2290
788,2323
789,2287
790,2357
791,2417
792,2455
793,2409
794,2437
795,2434
796,2458
797,2384
798,2458
799,2434
800,2448
801,2480
802,2461
803,2452
804,2496
805,2535
806,2516
807,2494
808,2487
809,2523
810,2490
811,2458
812,2462
813,2410
814,2486
815,2440
816,2417
817,2333
818,2393
819,2340
820,2372
821,2327
822,2308
823,2232
824,2259
825,2290
826,2197
827,2159
828,2214
829,2211
830,2169
831,2175
832,2109
833,2084
834,2104
835,2086
836,2096
837,2089
838,2041
839,2078
840,2030
841,2084
842,2037
843,2049
844,1938
845,1945
846,1976
847,2037
848,1933
849,1891
850,1888
851,1935
852,1923
853,1978
854,1895
855,1891
856,1880
857,1786
858,1780
859,1717
860,1732
861,1752
862,1702
863,1681
864,1671
865,1595
866,1572
867,1577
868,1525
869,1460
870,1497
871,1407
872,1287
873,1340
874,1319
875,1403
876,1323
877,1255
878,1253
879,1264
880,1203
881,1147
882,1246
883,1154
884,1129
885,1115
886,1050
887,1089
888,1008
889,1055
890,959
891,945
892,995
893,1010
894,915
895,851
896,957
897,833
898,898
899,865
900,779
901,877
902,883
903,836
904,825
905,822
906,836
907,751
908,809
909,714
910,870
911,839
912,808
913,856
914,870
915,775
916,813
917,735
918,962
919,880
920,799
921,905
922,875
923,927
924,767
925,942
926,961
927,915
928,874
929,808
930,856
931,963
932,829
933,928
934,1027
935,1001
936,979
937,1049
938,1053
939,1028
940,842
941,913
942,849
