exposure,2000.0ms
wavelength
340,0
341,0
342,0
343,0
344,0
345,0
346,0
347,0
348,0
349,0
350,0
351,0
352,0
353,0
354,0
355,74
356,132
357,0
358,24
359,0
360,56
361,0
362,0
363,0
364,0
365,0
366,0
367,0
368,0
369,0
370,68
371,0
372,0
373,0
374,0
375,0
376,0
377,16
378,0
379,8
380,0
381,0
382,0
383,10
384,47
385,8
386,0
387,30
388,10
389,10
390,0
391,0
392,18
393,13
394,2
395,12
396,0
397,0
398,0
399,0
400,0
401,0
402,0
403,0
404,0
405,0
406,0
407,0
408,0
409,0
410,4
411,0
412,0
413,0
414,0
415,0
416,7
417,10
418,0
419,0
420,6
421,0
422,15
423,2
424,39
425,0
426,8
427,0
428,0
429,5
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,8
444,0
445,34
446,0
447,0
448,10
449,7
450,0
451,0
452,36
453,70
454,47
455,9
456,0
457,0
458,13
459,17
460,0
461,0
462,0
463,5
464,35
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,6
473,4
474,0
475,0
476,0
477,0
478,0
479,0
480,30
481,0
482,0
483,22
484,0
485,13
486,2
487,6
488,0
489,0
490,0
491,0
492,12
493,39
494,27
495,0
496,0
497,13
498,36
499,0
500,0
501,0
502,3
503,0
504,4
505,11
506,15
507,0
508,0
509,26
510,65
511,41
512,53
513,88
514,43
515,7
516,17
517,36
518,58
519,73
520,67
521,82
522,0
523,40
524,18
525,20
526,88
527,44
528,43
529,60
530,71
531,83
532,81
533,85
534,87
535,130
536,81
537,62
538,72
539,107
540,86
541,108
542,95
543,100
544,89
545,153
546,109
547,121
548,106
549,101
550,96
551,94
552,85
553,102
554,145
555,130
556,137
557,123
558,146
559,147
560,71
561,123
562,154
563,149
564,120
565,104
566,97
567,123
568,102
569,126
570,137
571,133
572,87
573,84
574,100
575,149
576,76
577,109
578,121
579,124
580,118
581,103
582,125
583,92
584,124
585,198
586,177
587,126
588,137
589,157
590,89
591,133
592,113
593,58
594,89
595,120
596,110
597,131
598,134
599,96
600,125
601,108
602,125
603,116
604,140
605,123
606,139
607,117
608,86
609,128
610,136
611,137
612,146
613,73
614,145
615,160
616,145
617,97
618,138
619,117
620,122
621,148
622,122
623,123
624,134
625,114
626,102
627,105
628,135
629,125
630,104
631,97
632,150
633,123
634,98
635,148
636,125
637,144
638,126
639,128
640,109
641,104
642,118
643,138
644,133
645,132
646,114
647,99
648,80
649,90
650,102
651,113
652,83
653,78
654,82
655,110
656,106
657,126
658,118
659,107
660,84
661,80
662,123
663,110
664,110
665,86
666,117
667,99
668,98
669,105
670,114
671,100
672,94
673,100
674,109
675,102
676,97
677,125
678,67
679,119
680,152
681,131
682,95
683,140
684,115
685,109
686,146
687,155
688,148
689,175
690,151
691,191
692,213
693,246
694,247
695,281
696,258
697,351
698,388
699,426
700,493
701,578
702,641
703,715
704,803
705,898
706,968
707,1082
708,1121
709,1213
710,1314
711,1357
712,1492
713,1635
714,1720
715,1803
716,1925
717,1973
718,2040
719,2184
720,2251
721,2355
722,2487
723,2577
724,2661
725,2755
726,2840
727,2957
728,3013
729,3100
730,3210
731,3308
732,3377
733,3452
734,3511
735,3640
736,3668
737,3748
738,3768
739,3817
740,3897
741,3901
742,3935
743,3989
744,4016
745,4028
746,4007
747,4098
748,4146
749,4175
750,4200
751,4229
752,4223
753,4248
754,4275
755,4297
756,4306
757,4266
758,4306
759,4296
760,4365
761,4393
762,4495
763,4449
764,4502
765,4527
766,4566
767,4554
768,4543
769,4558
770,4575
771,4611
772,4639
773,4629
774,4516
775,4511
776,4494
777,4494
778,4501
779,4468
780,4501
781,4507
782,4407
783,4418
784,4425
785,4396
786,4330
787,4290
788,4260
789,4286
790,4285
791,4311
792,4317
793,4339
794,4327
795,4350
796,4370
797,4296
798,4293
799,4372
800,4316
801,4351
802,4339
803,4331
804,4391
805,4441
806,4318
807,4365
808,4367
809,4349
810,4347
811,4289
812,4248
813,4237
814,4285
815,4206
816,4164
817,4145
818,4178
819,4109
820,4102
821,4085
822,4081
823,3969
824,3913
825,3962
826,3832
827,3816
828,3888
829,3885
830,3843
831,3810
832,3763
833,3784
834,3792
835,3738
836,3763
837,3775
838,3684
839,3731
840,3693
841,3716
842,3658
843,3660
844,3617
845,3591
846,3641
847,3645
848,3566
849,3551
850,3449
851,3478
852,3417
853,3449
854,3392
855,3376
856,3312
857,3269
858,3224
859,3155
860,3102
861,3097
862,2986
863,2933
864,2949
865,2881
866,2796
867,2765
868,2645
869,2573
870,2593
871,2491
872,2337
873,2306
874,2313
875,2307
876,2293
877,2198
878,2130
879,2164
880,2086
881,2001
882,2029
883,1975
884,1906
885,1904
886,1769
887,1770
888,1687
889,1708
890,1594
891,1598
892,1538
893,1593
894,1459
895,1405
896,1443
897,1348
898,1422
899,1359
900,1243
901,1248
902,1265
903,1184
904,1188
905,1231
906,1174
907,1158
908,1227
909,1167
910,1316
911,1235
912,1239
913,1247
914,1314
915,1262
916,1265
917,1217
918,1363
919,1249
920,1259
921,1410
922,1375
923,1379
924,1332
925,1406
926,1477
927,1442
928,1484
929,1437
