exposure,2000.0ms
wavelength
340,0
341,0
342,0
343,0
344,0
345,0
346,95
347,5
348,128
349,220
350,0
351,0
352,0
353,0
354,0
355,38
356,178
357,63
358,86
359,0
360,126
361,0
362,0
363,0
364,9
365,0
366,0
367,0
368,0
369,0
370,92
371,0
372,0
373,43
374,68
375,0
376,0
377,73
378,0
379,0
380,0
381,1
382,0
383,46
384,46
385,6
386,0
387,0
388,0
389,9
390,0
391,0
392,23
393,37
394,25
395,15
396,0
397,8
398,0
399,0
400,0
401,2
402,29
403,27
404,0
405,0
406,0
407,0
408,0
409,9
410,13
411,0
412,0
413,0
414,0
415,0
416,18
417,0
418,0
419,0
420,17
421,0
422,17
423,47
424,41
425,24
426,55
427,0
428,0
429,0
430,0
431,13
432,0
433,12
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,2
444,0
445,4
446,0
447,0
448,8
449,22
450,0
451,0
452,39
453,88
454,80
455,13
456,0
457,0
458,25
459,10
460,0
461,0
462,30
463,0
464,26
465,0
466,3
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,18
478,6
479,0
480,41
481,1
482,0
483,0
484,0
485,18
486,0
487,0
488,0
489,0
490,0
491,0
492,0
493,14
494,0
495,0
496,4
497,0
498,40
499,0
500,1
501,10
502,11
503,0
504,0
505,10
506,0
507,0
508,0
509,1
510,57
511,26
512,7
513,51
514,0
515,0
516,0
517,0
518,0
519,24
520,29
521,42
522,0
523,0
524,0
525,0
526,36
527,0
528,0
529,0
530,0
531,26
532,8
533,26
534,23
535,4
536,0
537,0
538,0
539,30
540,25
541,50
542,0
543,15
544,13
545,52
546,24
547,17
548,45
549,33
550,1
551,0
552,1
553,8
554,28
555,2
556,28
557,23
558,37
559,41
560,0
561,4
562,18
563,33
564,0
565,0
566,0
567,30
568,5
569,32
570,13
571,14
572,0
573,0
574,0
575,64
576,0
577,0
578,11
579,14
580,0
581,12
582,44
583,0
584,31
585,102
586,58
587,18
588,43
589,41
590,4
591,37
592,0
593,0
594,0
595,0
596,16
597,26
598,28
599,0
600,20
601,0
602,9
603,4
604,15
605,0
606,18
607,21
608,0
609,31
610,56
611,53
612,29
613,0
614,29
615,65
616,60
617,7
618,46
619,35
620,22
621,47
622,5
623,23
624,0
625,0
626,24
627,33
628,34
629,27
630,16
631,3
632,42
633,28
634,32
635,43
636,35
637,73
638,16
639,27
640,34
641,26
642,34
643,30
644,17
645,35
646,23
647,35
648,0
649,12
650,14
651,38
652,5
653,0
654,17
655,46
656,19
657,66
658,44
659,25
660,11
661,17
662,28
663,32
664,35
665,3
666,23
667,12
668,28
669,39
670,24
671,24
672,20
673,34
674,58
675,11
676,27
677,56
678,0
679,51
680,65
681,52
682,30
683,63
684,24
685,10
686,40
687,54
688,35
689,53
690,0
691,32
692,49
693,68
694,51
695,82
696,4
697,63
698,56
699,77
700,90
701,117
702,140
703,158
704,189
705,218
706,225
707,305
708,272
709,296
710,308
711,294
712,328
713,421
714,469
715,456
716,501
717,501
718,546
719,611
720,613
721,638
722,693
723,739
724,771
725,809
726,805
727,861
728,883
729,913
730,919
731,950
732,962
733,979
734,1008
735,1035
736,1058
737,1079
738,1056
739,1106
740,1086
741,1107
742,1114
743,1128
744,1155
745,1145
746,1152
747,1178
748,1186
749,1230
750,1251
751,1267
752,1278
753,1244
754,1287
755,1299
756,1288
757,1248
758,1265
759,1280
760,1267
761,1267
762,1351
763,1314
764,1374
765,1367
766,1369
767,1374
768,1349
769,1377
770,1358
771,1390
772,1474
773,1448
774,1369
775,1376
776,1425
777,1351
778,1395
779,1409
780,1410
781,1445
782,1350
783,1393
784,1401
785,1401
786,1388
787,1328
788,1316
789,1317
790,1365
791,1384
792,1407
793,1408
794,1385
795,1407
796,1435
797,1371
798,1380
799,1400
800,1398
801,1420
802,1377
803,1413
804,1452
805,1481
806,1419
807,1407
808,1427
809,1442
810,1457
811,1408
812,1399
813,1414
814,1434
815,1365
816,1338
817,1378
818,1409
819,1370
820,1370
821,1344
822,1357
823,1239
824,1309
825,1311
826,1229
827,1196
828,1254
829,1263
830,1256
831,1236
832,1174
833,1193
834,1180
835,1159
836,1197
837,1215
838,1157
839,1208
840,1126
841,1148
842,1118
843,1170
844,1067
845,1054
846,1108
847,1153
848,1090
849,1085
850,1052
851,1079
852,1085
853,1088
854,1040
855,1054
856,1058
857,1003
858,997
859,989
860,987
861,998
862,959
863,918
864,976
865,919
866,941
867,930
868,842
869,867
870,897
871,824
872,751
873,780
874,769
875,822
876,787
877,743
878,721
879,779
880,731
881,669
882,749
883,715
884,648
885,664
886,644
887,602
888,560
889,656
890,600
891,627
892,594
893,600
894,557
895,489
896,583
897,541
898,605
899,542
900,458
901,527
902,537
903,556
904,501
905,539
906,498
907,516
908,571
909,437
910,591
911,507
912,519
913,529
914,585
915,508
916,532
917,515
918,658
919,514
920,469
921,599
922,608
923,593
924,502
925,658
926,637
927,561
928,578
929,537
930,556
931,617
932,462
933,635
934,661
935,616
936,684
937,794
938,760
939,607
940,514
941,627
942,522
943,687
944,657
945,666
946,554
947,641
948,661
949,653
950,643
951,585
952,567
953,586
954,676
955,693
956,601
957,568
958,572
959,651
960,522
961,555
962,543
963,591
964,700
965,638
966,500
967,505
968,520
969,539
970,608
971,599
972,580
973,666
974,514
975,531
976,547
977,486
978,615
979,525
980,489
981,578
982,787
983,719
984,491
985,627
986,542
987,475
988,551
989,553
990,739
991,677
992,702
993,765
994,887
995,603
996,573
997,580
998,742
999,724
1000,791
