exposure,2000.0ms
wavelength
340,29
341,0
342,0
343,0
344,0
345,38
346,38
347,0
348,82
349,144
350,0
351,0
352,0
353,60
354,42
355,43
356,138
357,63
358,72
359,10
360,50
361,12
362,0
363,0
364,2
365,30
366,22
367,0
368,0
369,14
370,60
371,0
372,24
373,49
374,36
375,0
376,10
377,79
378,14
379,12
380,15
381,0
382,0
383,21
384,30
385,34
386,0
387,19
388,45
389,12
390,0
391,20
392,37
393,10
394,23
395,31
396,1
397,7
398,9
399,0
400,0
401,26
402,35
403,17
404,3
405,33
406,0
407,0
408,0
409,19
410,39
411,0
412,4
413,24
414,15
415,0
416,27
417,18
418,3
419,9
420,24
421,7
422,40
423,52
424,50
425,67
426,44
427,35
428,0
429,16
430,18
431,49
432,28
433,1
434,0
435,0
436,0
437,3
438,0
439,24
440,6
441,0
442,5
443,6
444,3
445,38
446,9
447,0
448,35
449,32
450,10
451,30
452,53
453,46
454,27
455,14
456,0
457,20
458,56
459,63
460,0
461,12
462,26
463,25
464,59
465,31
466,0
467,0
468,0
469,0
470,13
471,0
472,9
473,0
474,0
475,4
476,0
477,18
478,3
479,0
480,45
481,23
482,8
483,23
484,0
485,18
486,7
487,3
488,0
489,0
490,29
491,5
492,12
493,23
494,2
495,0
496,31
497,11
498,47
499,13
500,9
501,25
502,20
503,0
504,5
505,17
506,7
507,0
508,27
509,22
510,48
511,37
512,34
513,52
514,24
515,2
516,24
517,26
518,43
519,38
520,25
521,58
522,0
523,17
524,8
525,0
526,37
527,5
528,6
529,4
530,9
531,16
532,22
533,27
534,36
535,26
536,29
537,9
538,15
539,45
540,29
541,40
542,21
543,17
544,8
545,51
546,40
547,39
548,31
549,13
550,3
551,6
552,6
553,15
554,44
555,39
556,41
557,19
558,40
559,29
560,4
561,33
562,33
563,40
564,7
565,0
566,0
567,22
568,1
569,0
570,26
571,20
572,5
573,13
574,11
575,46
576,7
577,28
578,32
579,27
580,42
581,14
582,29
583,0
584,36
585,77
586,58
587,43
588,36
589,39
590,0
591,32
592,14
593,0
594,2
595,14
596,38
597,23
598,30
599,0
600,29
601,27
602,24
603,0
604,37
605,16
606,24
607,18
608,4
609,11
610,25
611,33
612,42
613,16
614,25
615,44
616,37
617,0
618,49
619,16
620,32
621,36
622,14
623,28
624,37
625,38
626,24
627,20
628,20
629,28
630,25
631,2
632,38
633,19
634,17
635,33
636,39
637,41
638,22
639,23
640,27
641,32
642,39
643,35
644,24
645,23
646,10
647,28
648,0
649,1
650,16
651,38
652,12
653,11
654,1
655,29
656,11
657,44
658,33
659,40
660,19
661,17
662,20
663,21
664,29
665,4
666,26
667,6
668,15
669,31
670,41
671,22
672,12
673,17
674,30
675,15
676,25
677,30
678,0
679,33
680,48
681,46
682,7
683,44
684,10
685,16
686,30
687,28
688,24
689,32
690,7
691,40
692,38
693,50
694,33
695,44
696,14
697,34
698,46
699,53
700,68
701,84
702,104
703,108
704,126
705,159
706,154
707,212
708,209
709,211
710,246
711,230
712,278
713,339
714,382
715,400
716,435
717,437
718,477
719,541
720,561
721,586
722,641
723,681
724,713
725,771
726,793
727,841
728,858
729,875
730,933
731,945
732,975
733,998
734,1011
735,1030
736,1053
737,1070
738,1075
739,1133
740,1164
741,1148
742,1159
743,1182
744,1177
745,1207
746,1221
747,1229
748,1250
749,1295
750,1289
751,1325
752,1338
753,1288
754,1349
755,1370
756,1374
757,1328
758,1367
759,1363
760,1406
761,1402
762,1446
763,1406
764,1440
765,1433
766,1467
767,1456
768,1463
769,1483
770,1462
771,1476
772,1511
773,1522
774,1471
775,1467
776,1500
777,1485
778,1503
779,1483
780,1506
781,1513
782,1484
783,1504
784,1536
785,1523
786,1500
787,1470
788,1447
789,1436
790,1493
791,1492
792,1505
793,1479
794,1475
795,1519
796,1552
797,1494
798,1515
799,1532
800,1520
801,1563
802,1498
803,1524
804,1555
805,1593
806,1558
807,1549
808,1545
809,1540
810,1566
811,1536
812,1545
813,1538
814,1550
815,1521
816,1505
817,1490
818,1482
819,1439
820,1460
821,1425
822,1448
823,1363
824,1372
825,1383
826,1304
827,1301
828,1307
829,1310
830,1301
831,1304
832,1215
833,1228
834,1226
835,1181
836,1174
837,1185
838,1124
839,1164
840,1127
841,1156
842,1106
843,1129
844,1038
845,1060
846,1084
847,1100
848,1075
849,1048
850,1029
851,1043
852,1031
853,1016
854,1016
855,1003
856,989
857,978
858,948
859,916
860,897
861,933
862,900
863,860
864,868
865,848
866,827
867,804
868,793
869,792
870,794
871,714
872,652
873,693
874,678
875,714
876,715
877,638
878,620
879,653
880,619
881,582
882,625
883,603
884,571
885,558
886,511
887,512
888,451
889,540
890,485
891,497
892,446
893,466
894,423
895,371
896,400
897,374
898,436
899,391
900,338
901,392
902,395
903,345
904,335
905,382
906,353
907,330
908,434
909,313
910,404
911,357
912,339
913,361
914,385
915,322
916,378
917,349
918,466
919,354
920,295
921,381
922,374
923,386
924,263
925,335
926,416
927,364
928,382
929,314
930,308
931,390
932,325
933,392
934,425
935,378
936,374
937,432
938,484
939,409
940,258
941,349
942,306
943,338
944,343
945,306
946,247
947,319
948,309
949,329
950,329
951,296
952,295
953,241
954,237
955,316
956,253
957,228
958,209
959,318
960,248
961,337
962,335
963,294
964,319
965,229
966,150
967,108
968,150
969,237
970,230
971,253
972,212
973,297
974,174
975,172
976,220
977,183
978,248
979,223
980,160
981,191
982,313
983,260
984,174
985,244
986,244
987,145
988,199
989,189
990,265
991,314
992,239
993,293
994,425
995,254
996,208
997,284
998,325
999,288
1000,305
