exposure,2000.0ms
wavelength
340,21
341,78
342,0
343,0
344,51
345,0
346,114
347,0
348,114
349,303
350,0
351,0
352,0
353,0
354,0
355,144
356,212
357,0
358,160
359,65
360,75
361,105
362,0
363,0
364,0
365,4
366,34
367,0
368,0
369,0
370,130
371,0
372,0
373,42
374,84
375,0
376,20
377,18
378,0
379,0
380,0
381,0
382,0
383,48
384,82
385,74
386,0
387,0
388,42
389,67
390,0
391,50
392,48
393,84
394,98
395,72
396,7
397,23
398,0
399,0
400,0
401,16
402,36
403,77
404,0
405,0
406,0
407,0
408,5
409,5
410,45
411,0
412,0
413,7
414,38
415,11
416,49
417,26
418,28
419,7
420,0
421,0
422,34
423,63
424,76
425,37
426,58
427,25
428,0
429,3
430,0
431,53
432,25
433,22
434,21
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,66
446,0
447,0
448,26
449,11
450,0
451,6
452,64
453,96
454,100
455,31
456,0
457,0
458,0
459,33
460,0
461,0
462,35
463,17
464,44
465,15
466,2
467,0
468,8
469,0
470,19
471,12
472,60
473,18
474,0
475,0
476,0
477,6
478,16
479,0
480,34
481,0
482,2
483,35
484,0
485,22
486,0
487,0
488,0
489,0
490,2
491,0
492,0
493,13
494,28
495,0
496,1
497,0
498,84
499,0
500,0
501,29
502,0
503,0
504,1
505,0
506,0
507,0
508,0
509,0
510,18
511,67
512,60
513,69
514,9
515,0
516,7
517,0
518,19
519,6
520,15
521,50
522,0
523,11
524,0
525,0
526,52
527,21
528,0
529,0
530,0
531,13
532,31
533,34
534,61
535,31
536,4
537,33
538,0
539,3
540,13
541,45
542,25
543,52
544,4
545,72
546,43
547,22
548,12
549,18
550,15
551,0
552,23
553,13
554,45
555,26
556,53
557,65
558,56
559,58
560,16
561,55
562,54
563,68
564,0
565,14
566,0
567,15
568,12
569,45
570,116
571,112
572,0
573,23
574,50
575,115
576,69
577,83
578,113
579,107
580,89
581,89
582,102
583,14
584,113
585,231
586,167
587,135
588,201
589,188
590,136
591,183
592,139
593,91
594,120
595,168
596,182
597,159
598,201
599,147
600,193
601,194
602,194
603,190
604,215
605,148
606,167
607,183
608,179
609,232
610,262
611,268
612,252
613,197
614,259
615,303
616,309
617,216
618,275
619,251
620,280
621,269
622,231
623,245
624,259
625,249
626,243
627,232
628,288
629,279
630,263
631,266
632,298
633,302
634,319
635,347
636,336
637,384
638,337
639,331
640,326
641,350
642,347
643,333
644,337
645,329
646,315
647,312
648,248
649,273
650,282
651,316
652,263
653,276
654,277
655,333
656,291
657,338
658,331
659,348
660,266
661,240
662,290
663,275
664,275
665,235
666,257
667,235
668,238
669,255
670,241
671,245
672,214
673,196
674,217
675,191
676,234
677,227
678,141
679,236
680,280
681,274
682,261
683,343
684,272
685,298
686,404
687,433
688,465
689,535
690,537
691,613
692,649
693,738
694,781
695,848
696,823
697,965
698,1009
699,1073
700,1124
701,1177
702,1279
703,1319
704,1354
705,1401
706,1397
707,1535
708,1546
709,1506
710,1529
711,1506
712,1551
713,1615
714,1664
715,1607
716,1684
717,1614
718,1615
719,1717
720,1665
721,1641
722,1676
723,1738
724,1682
725,1721
726,1700
727,1734
728,1714
729,1702
730,1734
731,1726
732,1694
733,1709
734,1684
735,1715
736,1721
737,1724
738,1670
739,1689
740,1723
741,1665
742,1666
743,1695
744,1680
745,1665
746,1660
747,1757
748,1759
749,1794
750,1742
751,1787
752,1806
753,1723
754,1795
755,1788
756,1828
757,1733
758,1740
759,1725
760,1815
761,1810
762,1925
763,1866
764,1921
765,1885
766,1957
767,1945
768,1919
769,2010
770,1945
771,1988
772,2130
773,2102
774,1995
775,2014
776,2068
777,2046
778,2103
779,2042
780,2050
781,2144
782,2087
783,2081
784,2111
785,2120
786,2064
787,2002
788,1984
789,2026
790,2041
791,2101
792,2130
793,2102
794,2097
795,2153
796,2216
797,2097
798,2204
799,2237
800,2179
801,2255
802,2213
803,2223
804,2343
805,2410
806,2354
807,2298
808,2261
809,2333
810,2338
811,2271
812,2219
813,2285
814,2378
815,2279
816,2218
817,2212
818,2225
819,2215
820,2188
821,2156
822,2191
823,2053
824,2111
825,2097
826,2003
827,1987
828,2035
829,2024
830,1984
831,2000
832,1904
833,1901
834,1889
835,1866
836,1887
837,1929
838,1805
839,1887
840,1804
841,1849
842,1803
843,1882
844,1732
845,1752
846,1830
847,1830
848,1776
849,1813
850,1780
851,1784
852,1761
853,1782
854,1709
855,1761
856,1830
857,1724
858,1710
859,1682
860,1695
861,1722
862,1647
863,1663
864,1731
865,1623
866,1698
867,1639
868,1550
869,1575
870,1613
871,1554
872,1364
873,1437
874,1425
875,1508
876,1532
877,1479
878,1421
879,1495
880,1445
881,1357
882,1485
883,1481
884,1396
885,1376
886,1381
887,1389
888,1280
889,1336
890,1325
891,1302
892,1307
893,1407
894,1286
895,1183
896,1287
897,1120
898,1310
899,1306
900,1145
901,1255
902,1204
903,1267
904,1216
905,1265
906,1152
907,1084
908,1257
909,1102
910,1351
911,1136
912,1151
913,1246
914,1248
915,1202
916,1223
917,1121
918,1274
919,1158
920,1083
921,1348
922,1257
923,1280
924,1168
925,1282
926,1310
927,1235
928,1214
929,1094
930,1119
931,1286
932,1103
933,1232
934,1291
935,1282
936,1243
937,1411
938,1439
939,1236
940,1087
941,1190
942,1116
943,1023
944,1110
945,1215
946,1061
947,1204
948,1296
949,1246
950,1155
951,1114
952,1234
953,1190
954,1161
955,1245
956,1249
957,1188
958,1048
959,1338
960,1159
961,1217
962,1183
963,1296
964,1394
965,1282
966,1033
967,1049
968,1109
969,1172
970,1273
971,1314
972,1192
973,1485
974,1261
975,1184
976,1272
977,1163
978,1425
979,1331
980,1301
981,1349
982,1476
983,1482
984,1346
985,1335
986,1287
987,1294
988,1417
989,1311
990,1547
991,1606
992,1535
993,1514
994,1758
995,1435
996,1469
997,1404
998,1587
999,1551
1000,1613
