exposure,2000.0ms
wavelength
340,0
341,0
342,0
343,0
344,0
345,0
346,36
347,0
348,0
349,0
350,0
351,0
352,0
353,0
354,0
355,51
356,169
357,7
358,21
359,0
360,15
361,0
362,0
363,0
364,0
365,0
366,0
367,0
368,0
369,0
370,54
371,0
372,0
373,36
374,17
375,0
376,0
377,51
378,0
379,0
380,0
381,0
382,0
383,0
384,32
385,16
386,0
387,9
388,1
389,3
390,0
391,0
392,41
393,32
394,6
395,20
396,0
397,0
398,0
399,0
400,0
401,0
402,7
403,1
404,0
405,0
406,0
407,0
408,0
409,0
410,21
411,0
412,0
413,0
414,0
415,0
416,9
417,12
418,7
419,0
420,0
421,0
422,5
423,51
424,24
425,0
426,26
427,0
428,0
429,7
430,1
431,33
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,9
446,0
447,0
448,0
449,0
450,0
451,0
452,16
453,17
454,46
455,0
456,0
457,0
458,42
459,36
460,0
461,0
462,8
463,8
464,47
465,3
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,49
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,0
492,0
493,5
494,8
495,0
496,0
497,0
498,50
499,0
500,0
501,10
502,0
503,0
504,2
505,21
506,0
507,0
508,5
509,0
510,28
511,0
512,24
513,60
514,14
515,0
516,0
517,0
518,22
519,13
520,4
521,41
522,0
523,0
524,0
525,0
526,14
527,0
528,0
529,0
530,0
531,22
532,15
533,8
534,10
535,7
536,0
537,0
538,2
539,24
540,38
541,32
542,0
543,26
544,0
545,45
546,36
547,23
548,28
549,24
550,4
551,0
552,0
553,0
554,26
555,37
556,39
557,31
558,45
559,43
560,0
561,29
562,49
563,31
564,0
565,0
566,0
567,21
568,0
569,27
570,33
571,24
572,0
573,0
574,0
575,57
576,25
577,28
578,40
579,31
580,14
581,0
582,16
583,0
584,25
585,90
586,63
587,27
588,43
589,51
590,0
591,23
592,4
593,0
594,0
595,13
596,21
597,28
598,52
599,8
600,31
601,11
602,31
603,3
604,33
605,6
606,0
607,11
608,7
609,52
610,54
611,39
612,45
613,0
614,41
615,59
616,46
617,5
618,45
619,38
620,37
621,41
622,12
623,32
624,39
625,40
626,36
627,30
628,44
629,35
630,26
631,20
632,60
633,24
634,20
635,41
636,49
637,56
638,51
639,59
640,31
641,41
642,43
643,53
644,37
645,50
646,41
647,34
648,5
649,23
650,30
651,30
652,0
653,29
654,20
655,39
656,26
657,72
658,32
659,35
660,17
661,9
662,31
663,8
664,25
665,0
666,59
667,20
668,17
669,26
670,33
671,40
672,11
673,31
674,41
675,39
676,51
677,58
678,0
679,51
680,68
681,62
682,24
683,60
684,16
685,6
686,54
687,78
688,29
689,75
690,29
691,74
692,87
693,85
694,84
695,114
696,79
697,118
698,110
699,134
700,165
701,206
702,231
703,232
704,286
705,342
706,344
707,421
708,423
709,439
710,451
711,451
712,489
713,604
714,611
715,614
716,694
717,691
718,751
719,813
720,805
721,825
722,910
723,923
724,968
725,1006
726,1018
727,1088
728,1096
729,1106
730,1168
731,1197
732,1231
733,1225
734,1198
735,1234
736,1281
737,1293
738,1304
739,1357
740,1357
741,1331
742,1359
743,1379
744,1394
745,1395
746,1379
747,1440
748,1449
749,1486
750,1459
751,1504
752,1515
753,1513
754,1543
755,1540
756,1536
757,1459
758,1511
759,1527
760,1527
761,1544
762,1617
763,1567
764,1649
765,1591
766,1633
767,1624
768,1601
769,1609
770,1619
771,1663
772,1712
773,1677
774,1625
775,1617
776,1614
777,1623
778,1661
779,1611
780,1643
781,1669
782,1601
783,1629
784,1650
785,1661
786,1613
787,1566
788,1580
789,1546
790,1588
791,1633
792,1633
793,1574
794,1589
795,1624
796,1651
797,1604
798,1609
799,1625
800,1618
801,1629
802,1575
803,1598
804,1663
805,1720
806,1638
807,1637
808,1641
809,1646
810,1669
811,1625
812,1635
813,1606
814,1645
815,1598
816,1607
817,1557
818,1596
819,1556
820,1598
821,1559
822,1564
823,1494
824,1490
825,1515
826,1432
827,1425
828,1458
829,1482
830,1451
831,1446
832,1414
833,1411
834,1445
835,1413
836,1417
837,1393
838,1381
839,1441
840,1362
841,1380
842,1348
843,1426
844,1319
845,1328
846,1363
847,1374
848,1336
849,1308
850,1307
851,1293
852,1300
853,1346
854,1304
855,1270
856,1270
857,1255
858,1233
859,1206
860,1190
861,1203
862,1187
863,1168
864,1180
865,1125
866,1115
867,1124
868,1079
869,1024
870,1031
871,1002
872,909
873,943
874,898
875,916
876,957
877,910
878,852
879,922
880,829
881,812
882,872
883,830
884,783
885,817
886,757
887,742
888,709
889,739
890,694
891,753
892,692
893,664
894,622
895,571
896,640
897,601
898,696
899,638
900,510
901,605
902,593
903,594
904,545
905,586
906,550
907,532
908,620
909,533
910,639
911,608
912,553
913,617
914,585
915,537
916,628
917,553
918,732
919,617
920,558
921,686
922,646
923,693
924,580
925,665
926,698
927,644
928,690
929,660
930,651
931,690
932,569
933,725
934,823
935,735
936,695
937,811
938,894
939,774
940,642
941,716
942,701
943,672
944,754
945,721
946,627
947,730
948,714
