exposure,2000.0ms
wavelength
340,0
341,0
342,0
343,0
344,0
345,0
346,0
347,0
348,0
349,0
350,0
351,0
352,0
353,0
354,0
355,0
356,140
357,0
358,0
359,0
360,13
361,0
362,0
363,0
364,0
365,0
366,0
367,0
368,0
369,0
370,0
371,0
372,0
373,0
374,0
375,0
376,0
377,47
378,0
379,0
380,0
381,0
382,0
383,0
384,26
385,13
386,0
387,34
388,20
389,0
390,0
391,0
392,23
393,0
394,0
395,0
396,0
397,0
398,0
399,0
400,0
401,0
402,9
403,32
404,0
405,1
406,0
407,0
408,0
409,0
410,17
411,0
412,0
413,0
414,0
415,0
416,16
417,0
418,0
419,0
420,10
421,0
422,3
423,5
424,6
425,14
426,25
427,2
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,19
446,0
447,8
448,3
449,0
450,0
451,7
452,22
453,38
454,86
455,13
456,0
457,0
458,8
459,22
460,0
461,0
462,17
463,13
464,53
465,0
466,0
467,0
468,0
469,0
470,7
471,0
472,6
473,0
474,0
475,0
476,0
477,4
478,0
479,0
480,53
481,0
482,0
483,0
484,0
485,4
486,0
487,0
488,0
489,0
490,0
491,0
492,14
493,30
494,0
495,0
496,24
497,8
498,49
499,0
500,0
501,27
502,14
503,0
504,0
505,0
506,0
507,0
508,1
509,0
510,46
511,36
512,16
513,69
514,0
515,0
516,0
517,10
518,12
519,27
520,21
521,4
522,0
523,0
524,0
525,0
526,41
527,0
528,0
529,0
530,0
531,38
532,15
533,4
534,22
535,3
536,15
537,0
538,0
539,18
540,0
541,37
542,11
543,0
544,31
545,58
546,47
547,28
548,9
549,0
550,0
551,0
552,0
553,0
554,24
555,30
556,37
557,32
558,44
559,19
560,0
561,2
562,22
563,20
564,0
565,0
566,0
567,11
568,0
569,0
570,16
571,0
572,0
573,0
574,0
575,47
576,5
577,0
578,7
579,0
580,9
581,0
582,0
583,0
584,22
585,111
586,50
587,34
588,52
589,51
590,0
591,22
592,5
593,0
594,0
595,0
596,0
597,9
598,20
599,0
600,15
601,0
602,10
603,1
604,30
605,0
606,11
607,0
608,0
609,30
610,43
611,44
612,32
613,0
614,25
615,32
616,33
617,0
618,49
619,19
620,26
621,25
622,0
623,28
624,15
625,5
626,11
627,4
628,21
629,18
630,5
631,0
632,20
633,20
634,12
635,4
636,16
637,52
638,30
639,18
640,10
641,17
642,36
643,28
644,24
645,32
646,18
647,23
648,0
649,5
650,0
651,23
652,0
653,0
654,3
655,53
656,17
657,39
658,27
659,44
660,5
661,10
662,41
663,26
664,16
665,8
666,39
667,7
668,0
669,24
670,31
671,20
672,12
673,20
674,33
675,33
676,32
677,28
678,0
679,33
680,57
681,29
682,28
683,51
684,24
685,0
686,37
687,39
688,32
689,60
690,26
691,23
692,38
693,66
694,37
695,62
696,0
697,42
698,40
699,48
700,49
701,64
702,77
703,77
704,91
705,123
706,129
707,183
708,161
709,158
710,171
711,123
712,176
713,241
714,288
715,288
716,343
717,320
718,359
719,406
720,431
721,462
722,511
723,570
724,595
725,612
726,631
727,683
728,695
729,739
730,788
731,784
732,813
733,864
734,884
735,920
736,910
737,956
738,961
739,1003
740,1042
741,1039
742,1034
743,1042
744,1088
745,1091
746,1078
747,1159
748,1152
749,1184
750,1205
751,1216
752,1234
753,1201
754,1238
755,1271
756,1311
757,1240
758,1262
759,1235
760,1270
761,1309
762,1368
763,1324
764,1379
765,1379
766,1403
767,1395
768,1398
769,1420
770,1420
771,1431
772,1489
773,1472
774,1427
775,1412
776,1443
777,1391
778,1410
779,1416
780,1471
781,1485
782,1453
783,1439
784,1446
785,1487
786,1432
787,1410
788,1401
789,1400
790,1432
791,1456
792,1452
793,1470
794,1477
795,1479
796,1489
797,1446
798,1467
799,1487
800,1476
801,1506
802,1477
803,1484
804,1541
805,1552
806,1559
807,1520
808,1524
809,1534
810,1521
811,1505
812,1525
813,1476
814,1542
815,1532
816,1476
817,1445
818,1483
819,1436
820,1451
821,1472
822,1480
823,1415
824,1396
825,1397
826,1356
827,1351
828,1384
829,1416
830,1387
831,1385
832,1361
833,1364
834,1371
835,1365
836,1369
837,1348
838,1326
839,1360
840,1309
841,1325
842,1321
843,1327
844,1235
845,1259
846,1278
847,1354
848,1300
849,1236
850,1240
851,1254
852,1232
853,1293
854,1270
855,1226
856,1275
857,1212
858,1153
859,1122
860,1137
861,1186
862,1106
863,1107
864,1137
865,1060
866,1078
867,1026
868,994
869,998
870,1007
871,963
872,880
873,868
874,924
875,924
876,867
877,831
878,790
879,832
880,812
881,794
882,824
883,794
884,812
885,802
886,724
887,695
888,641
889,652
890,624
891,656
892,646
893,643
894,636
895,587
896,604
897,563
898,606
899,613
900,525
901,565
902,551
903,526
904,502
905,557
906,516
907,553
908,587
909,442
910,623
911,553
912,527
913,558
914,556
915,485
916,570
917,503
918,642
919,513
920,541
921,582
922,625
923,662
924,567
925,644
926,697
927,639
928,590
929,569
930,560
931,578
932,526
933,706
934,745
935,676
936,714
937,738
938,763
939,650
940,529
941,620
942,580
943,605
944,623
945,626
946,456
947,653
948,633
949,587
950,625
951,564
952,589
953,531
954,552
955,584
956,567
957,434
958,386
959,615
960,467
961,440
962,524
963,489
964,508
965,473
966,347
967,293
968,341
969,432
970,471
971,491
972,394
973,526
974,405
975,337
976,347
977,239
978,412
979,431
980,351
981,402
982,568
983,506
984,376
985,465
986,409
987,352
988,424
989,387
990,486
991,586
992,553
993,554
994,635
995,411
996,366
997,439
998,532
999,486
1000,593
