exposure,2000.0ms
wavelength
340,8
341,0
342,0
343,90
344,0
345,23
346,69
347,0
348,306
349,118
350,0
351,0
352,0
353,0
354,0
355,199
356,357
357,152
358,52
359,54
360,166
361,53
362,0
363,0
364,17
365,0
366,55
367,0
368,0
369,0
370,101
371,52
372,27
373,0
374,30
375,0
376,56
377,172
378,103
379,5
380,19
381,0
382,0
383,62
384,50
385,47
386,3
387,93
388,22
389,69
390,0
391,0
392,78
393,72
394,88
395,124
396,26
397,27
398,0
399,0
400,0
401,16
402,60
403,67
404,0
405,0
406,0
407,0
408,7
409,32
410,46
411,0
412,0
413,7
414,10
415,15
416,78
417,49
418,10
419,0
420,0
421,0
422,23
423,43
424,90
425,31
426,27
427,11
428,0
429,0
430,0
431,51
432,0
433,15
434,36
435,0
436,0
437,0
438,0
439,0
440,8
441,0
442,0
443,0
444,0
445,36
446,0
447,0
448,0
449,0
450,0
451,5
452,57
453,112
454,97
455,0
456,0
457,19
458,35
459,79
460,0
461,0
462,96
463,18
464,53
465,0
466,0
467,0
468,72
469,0
470,33
471,0
472,37
473,4
474,0
475,0
476,0
477,6
478,37
479,1
480,39
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,13
492,5
493,61
494,0
495,0
496,0
497,0
498,104
499,8
500,9
501,51
502,22
503,0
504,0
505,0
506,0
507,0
508,0
509,13
510,113
511,88
512,90
513,142
514,35
515,0
516,0
517,0
518,41
519,4
520,38
521,24
522,0
523,0
524,16
525,0
526,69
527,8
528,33
529,17
530,0
531,16
532,49
533,29
534,18
535,42
536,23
537,0
538,0
539,55
540,37
541,83
542,86
543,30
544,9
545,84
546,72
547,74
548,23
549,30
550,11
551,0
552,11
553,0
554,8
555,0
556,44
557,45
558,64
559,56
560,0
561,66
562,46
563,36
564,0
565,0
566,0
567,24
568,0
569,0
570,10
571,30
572,0
573,0
574,15
575,88
576,2
577,39
578,67
579,25
580,21
581,52
582,64
583,0
584,100
585,190
586,133
587,101
588,117
589,91
590,24
591,90
592,37
593,0
594,17
595,3
596,71
597,81
598,102
599,23
600,70
601,54
602,50
603,71
604,104
605,43
606,58
607,49
608,15
609,95
610,151
611,111
612,79
613,41
614,104
615,127
616,139
617,47
618,158
619,93
620,119
621,88
622,52
623,122
624,131
625,103
626,103
627,68
628,97
629,148
630,108
631,77
632,133
633,139
634,130
635,178
636,127
637,159
638,123
639,161
640,160
641,130
642,142
643,141
644,159
645,169
646,150
647,141
648,94
649,118
650,116
651,153
652,97
653,96
654,144
655,147
656,150
657,202
658,171
659,198
660,112
661,97
662,167
663,187
664,206
665,128
666,163
667,107
668,119
669,143
670,169
671,163
672,152
673,149
674,160
675,120
676,181
677,180
678,81
679,172
680,226
681,175
682,174
683,237
684,170
685,140
686,239
687,238
688,237
689,267
690,229
691,290
692,312
693,375
694,351
695,373
696,322
697,369
698,377
699,413
700,439
701,468
702,515
703,520
704,493
705,562
706,522
707,655
708,615
709,553
710,554
711,496
712,509
713,623
