exposure,2000.0ms
wavelength
340,0
341,0
342,0
343,0
344,0
345,0
346,0
347,0
348,0
349,1
350,0
351,0
352,0
353,0
354,0
355,0
356,49
357,83
358,81
359,0
360,41
361,30
362,0
363,0
364,0
365,0
366,0
367,0
368,0
369,0
370,26
371,0
372,0
373,21
374,28
375,0
376,0
377,33
378,0
379,28
380,0
381,0
382,0
383,3
384,37
385,0
386,0
387,0
388,26
389,4
390,0
391,0
392,18
393,24
394,20
395,0
396,0
397,0
398,0
399,0
400,0
401,18
402,13
403,21
404,2
405,13
406,0
407,0
408,2
409,22
410,22
411,0
412,0
413,0
414,0
415,0
416,39
417,0
418,0
419,0
420,26
421,0
422,0
423,19
424,43
425,16
426,19
427,0
428,0
429,0
430,0
431,49
432,14
433,4
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,6
444,20
445,18
446,6
447,0
448,17
449,23
450,0
451,49
452,57
453,44
454,85
455,17
456,0
457,22
458,43
459,72
460,0
461,0
462,20
463,14
464,43
465,29
466,2
467,0
468,21
469,0
470,4
471,23
472,37
473,0
474,0
475,9
476,0
477,31
478,30
479,2
480,51
481,20
482,29
483,32
484,13
485,14
486,16
487,11
488,0
489,0
490,10
491,14
492,69
493,68
494,21
495,6
496,54
497,23
498,63
499,20
500,46
501,56
502,35
503,19
504,60
505,61
506,51
507,9
508,47
509,63
510,79
511,54
512,86
513,136
514,76
515,34
516,64
517,64
518,76
519,66
520,83
521,110
522,50
523,65
524,74
525,71
526,109
527,82
528,118
529,101
530,98
531,129
532,113
533,115
534,131
535,136
536,123
537,88
538,92
539,129
540,125
541,161
542,120
543,134
544,117
545,179
546,169
547,151
548,160
549,156
550,143
551,127
552,143
553,140
554,185
555,170
556,197
557,181
558,195
559,184
560,154
561,182
562,192
563,201
564,151
565,140
566,148
567,174
568,146
569,162
570,191
571,200
572,137
573,135
574,161
575,214
576,176
577,174
578,188
579,206
580,183
581,172
582,173
583,148
584,194
585,250
586,208
587,178
588,211
589,204
590,136
591,201
592,188
593,132
594,156
595,177
596,189
597,174
598,202
599,156
600,204
601,202
602,200
603,175
604,197
605,149
606,175
607,181
608,176
609,201
610,207
611,211
612,204
613,180
614,195
615,195
616,212
617,171
618,225
619,204
620,189
621,201
622,179
623,195
624,201
625,181
626,179
627,187
628,218
629,208
630,190
631,175
632,207
633,177
634,197
635,225
636,229
637,219
638,201
639,226
640,203
641,203
642,208
643,206
644,198
645,204
646,182
647,202
648,173
649,188
650,181
651,204
652,166
653,171
654,178
655,241
656,183
657,208
658,222
659,218
660,179
661,178
662,204
663,204
664,202
665,168
666,196
667,175
668,180
669,205
670,212
671,194
672,189
673,198
674,209
675,195
676,199
677,207
678,177
679,222
680,252
681,240
682,224
683,236
684,216
685,217
686,240
687,234
688,235
689,272
690,245
691,282
692,317
693,318
694,311
695,353
696,323
697,380
698,401
699,449
700,538
701,577
702,646
703,694
704,765
705,870
706,921
707,1056
708,1084
709,1140
710,1251
711,1292
712,1426
713,1581
714,1694
715,1768
716,1902
717,1989
718,2099
719,2248
720,2337
721,2454
722,2630
723,2742
724,2876
725,2991
726,3122
727,3228
728,3371
729,3500
730,3617
731,3761
732,3854
733,3956
734,4086
735,4151
736,4210
737,4322
738,4419
739,4537
740,4600
741,4647
742,4715
743,4768
744,4774
745,4864
746,4889
747,4906
748,4988
749,5031
750,5040
751,5120
752,5142
753,5132
754,5193
755,5226
756,5228
757,5184
758,5271
759,5244
760,5311
761,5399
762,5511
763,5506
764,5548
765,5568
766,5660
767,5675
768,5658
769,5681
770,5676
771,5747
772,5771
773,5728
774,5658
775,5663
776,5634
777,5587
778,5629
779,5547
780,5597
781,5639
782,5535
783,5504
784,5543
785,5493
786,5449
787,5413
788,5387
789,5369
790,5391
791,5414
792,5488
793,5485
794,5411
795,5456
796,5509
797,5418
798,5448
799,5502
800,5439
801,5511
802,5442
803,5455
804,5571
805,5599
806,5524
807,5504
808,5462
809,5440
810,5486
811,5429
812,5396
813,5392
814,5334
815,5306
816,5279
817,5224
818,5198
819,5171
820,5134
821,5114
822,5136
823,5017
824,5027
825,5022
826,4894
827,4861
828,4943
829,4883
830,4826
831,4868
832,4763
833,4754
834,4827
835,4776
836,4758
837,4787
838,4693
839,4766
840,4698
841,4707
842,4685
843,4726
844,4583
845,4602
846,4618
847,4593
848,4485
849,4449
850,4440
851,4412
852,4358
853,4334
854,4269
855,4266
856,4218
857,4125
858,4044
859,3984
860,3947
861,3991
862,3838
863,3710
864,3749
865,3611
866,3520
867,3511
868,3404
869,3294
870,3252
871,3170
872,2958
873,2995
874,2900
875,2897
876,2923
877,2794
878,2683
879,2752
880,2653
881,2526
882,2559
883,2520
884,2416
885,2412
886,2297
887,2255
888,2165
889,2151
890,2059
891,2038
892,2007
893,2002
894,1874
895,1728
896,1810
897,1690
898,1765
899,1697
900,1594
901,1634
902,1622
903,1540
904,1520
905,1573
906,1521
907,1485
908,1542
909,1514
910,1607
911,1546
912,1534
913,1521
914,1561
915,1501
916,1575
917,1550
918,1760
919,1598
920,1615
921,1786
922,1760
923,1773
924,1698
925,1839
926,1878
927,1845
928,1815
929,1741
