exposure,2000.0ms
wavelength
340,76
341,0
342,0
343,0
344,56
345,69
346,72
347,0
348,96
349,0
350,0
351,0
352,0
353,46
354,0
355,0
356,206
357,50
358,18
359,0
360,52
361,87
362,0
363,0
364,0
365,0
366,0
367,0
368,0
369,0
370,17
371,0
372,0
373,41
374,2
375,0
376,23
377,164
378,0
379,0
380,0
381,0
382,0
383,38
384,65
385,42
386,0
387,63
388,50
389,1
390,0
391,3
392,59
393,1
394,0
395,69
396,25
397,53
398,0
399,0
400,0
401,0
402,28
403,0
404,0
405,0
406,0
407,0
408,0
409,0
410,39
411,0
412,0
413,0
414,12
415,0
416,54
417,0
418,0
419,0
420,5
421,0
422,35
423,52
424,66
425,18
426,21
427,48
428,0
429,11
430,0
431,78
432,29
433,0
434,2
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,57
446,0
447,1
448,28
449,0
450,0
451,32
452,12
453,25
454,97
455,27
456,0
457,0
458,0
459,28
460,0
461,0
462,23
463,19
464,62
465,0
466,0
467,0
468,0
469,0
470,18
471,0
472,0
473,0
474,1
475,8
476,0
477,0
478,0
479,0
480,75
481,0
482,0
483,0
484,0
485,4
486,0
487,0
488,0
489,0
490,0
491,0
492,5
493,31
494,7
495,0
496,0
497,0
498,103
499,0
500,0
501,0
502,0
503,0
504,0
505,0
506,0
507,0
508,0
509,3
510,58
511,15
512,0
513,117
514,49
515,0
516,0
517,32
518,42
519,0
520,0
521,0
522,0
523,0
524,0
525,0
526,43
527,59
528,0
529,0
530,8
531,27
532,25
533,8
534,0
535,0
536,0
537,0
538,0
539,65
540,17
541,50
542,38
543,17
544,0
545,82
546,28
547,24
548,47
549,13
550,0
551,0
552,5
553,9
554,69
555,8
556,50
557,33
558,64
559,36
560,0
561,71
562,80
563,22
564,0
565,0
566,0
567,0
568,0
569,25
570,0
571,0
572,0
573,10
574,0
575,29
576,0
577,28
578,29
579,16
580,0
581,8
582,0
583,0
584,75
585,137
586,77
587,42
588,62
589,86
590,0
591,42
592,58
593,0
594,0
595,40
596,52
597,9
598,45
599,0
600,0
601,0
602,51
603,25
604,59
605,25
606,61
607,33
608,16
609,111
610,111
611,101
612,100
613,23
614,52
615,103
616,99
617,36
618,132
619,81
620,103
621,81
622,38
623,97
624,101
625,69
626,32
627,12
628,55
629,83
630,62
631,45
632,78
633,106
634,76
635,115
636,105
637,175
638,89
639,128
640,83
641,52
642,112
643,107
644,97
645,113
646,94
647,70
648,24
649,95
650,75
651,137
652,75
653,79
654,107
655,91
656,67
657,172
658,128
659,127
660,63
661,50
662,85
663,98
664,124
665,99
666,134
667,96
668,133
669,122
670,113
671,94
672,145
673,117
674,114
675,113
676,137
677,103
678,24
679,158
680,207
681,194
682,158
683,214
684,155
685,80
686,142
687,168
688,142
689,184
690,129
691,207
692,162
693,182
694,173
695,188
696,113
697,160
698,181
699,213
700,196
701,217
702,277
703,244
704,261
705,279
706,225
707,341
708,307
709,224
710,268
711,216
712,222
713,328
714,377
715,286
716,382
717,283
718,301
719,339
720,273
721,310
722,371
723,365
724,354
725,358
726,352
727,383
728,358
729,299
730,350
731,350
732,339
733,372
734,317
735,368
736,375
737,366
738,336
739,406
740,391
741,301
742,323
743,366
744,330
745,294
746,364
747,400
748,363
749,443
750,431
751,429
752,455
753,422
754,429
755,436
756,448
757,349
758,387
759,354
760,383
761,392
762,488
763,454
764,493
765,463
766,506
767,464
768,430
769,446
770,402
771,519
772,581
773,576
774,527
775,501
776,544
777,462
778,543
779,478
780,582
781,678
782,551
783,537
784,624
785,650
786,560
787,538
788,458
789,446
790,545
791,572
792,586
793,604
794,605
795,628
796,689
797,497
798,579
799,670
800,648
801,624
802,545
803,562
804,714
805,730
806,720
807,672
808,661
809,643
810,754
811,716
812,764
813,708
814,796
815,701
816,735
817,730
818,728
819,657
820,702
821,693
822,760
823,605
824,650
825,717
826,579
827,626
828,655
829,680
830,729
831,724
832,677
833,612
834,668
835,703
836,731
837,749
838,671
839,723
840,689
841,715
842,695
843,676
844,562
845,666
846,748
847,819
848,717
849,721
850,746
851,731
852,753
853,832
854,829
855,844
856,824
857,749
858,768
859,789
860,796
861,984
862,882
863,869
864,880
865,752
866,858
867,841
868,793
869,857
870,951
871,869
872,749
873,759
874,831
875,894
876,858
877,854
878,805
879,972
880,969
881,844
882,874
883,907
884,916
885,977
886,896
887,922
888,934
889,927
890,801
891,981
892,1094
893,1072
894,988
895,854
896,980
897,954
898,1123
899,1124
900,916
901,1042
902,1014
903,1042
904,996
905,1063
906,921
907,994
908,1249
909,1027
910,1133
911,1045
912,1047
913,1100
914,1247
915,1096
916,1140
917,1085
918,1390
919,1102
920,1034
921,1328
922,1280
923,1260
924,1198
925,1279
926,1402
927,1311
928,1287
929,1194
930,1313
931,1403
932,1220
933,1283
934,1432
935,1515
936,1384
937,1574
938,1659
939,1577
940,1301
941,1384
942,1321
943,1443
944,1420
945,1540
946,1421
947,1636
948,1680
949,1689
950,1652
951,1518
952,1849
953,1646
954,1605
955,1674
956,1539
957,1510
958,1602
959,1981
960,1875
961,1822
962,1927
963,1948
964,1953
965,1954
966,1743
967,1779
968,1750
969,1764
970,1944
971,1856
972,1853
973,2212
974,1966
975,1806
976,1873
977,1838
978,2071
979,2208
980,2031
981,2198
982,2269
983,2310
984,2031
985,2117
986,2235
987,2081
988,2195
989,2172
990,2527
991,2511
992,2503
993,2637
994,2838
995,2395
996,2473
997,2377
998,2622
999,2436
1000,2746
