exposure,2000.0ms
wavelength
340,13
341,0
342,0
343,39
344,94
345,68
346,64
347,0
348,7
349,142
350,0
351,0
352,0
353,0
354,0
355,72
356,217
357,86
358,60
359,0
360,52
361,0
362,0
363,0
364,22
365,0
366,60
367,12
368,0
369,0
370,90
371,50
372,13
373,76
374,32
375,0
376,19
377,85
378,30
379,10
380,0
381,0
382,2
383,23
384,31
385,52
386,0
387,24
388,33
389,0
390,0
391,5
392,48
393,35
394,44
395,12
396,0
397,30
398,0
399,0
400,0
401,9
402,32
403,12
404,6
405,0
406,0
407,0
408,0
409,7
410,10
411,0
412,0
413,19
414,21
415,8
416,37
417,11
418,0
419,0
420,24
421,0
422,24
423,45
424,43
425,41
426,47
427,23
428,0
429,28
430,7
431,31
432,12
433,0
434,0
435,0
436,0
437,1
438,0
439,14
440,2
441,0
442,0
443,0
444,21
445,49
446,18
447,5
448,27
449,24
450,11
451,40
452,37
453,42
454,80
455,27
456,0
457,27
458,50
459,48
460,12
461,0
462,38
463,17
464,47
465,0
466,0
467,0
468,32
469,0
470,0
471,4
472,25
473,7
474,0
475,0
476,7
477,15
478,10
479,6
480,47
481,0
482,1
483,34
484,0
485,20
486,0
487,0
488,0
489,0
490,4
491,0
492,16
493,40
494,13
495,0
496,20
497,15
498,55
499,0
500,0
501,8
502,14
503,0
504,16
505,44
506,15
507,0
508,44
509,27
510,35
511,15
512,6
513,34
514,23
515,24
516,4
517,11
518,18
519,19
520,35
521,33
522,0
523,23
524,0
525,2
526,52
527,0
528,3
529,8
530,14
531,31
532,10
533,17
534,21
535,17
536,0
537,0
538,17
539,17
540,23
541,38
542,23
543,4
544,6
545,55
546,38
547,27
548,17
549,1
550,5
551,0
552,0
553,5
554,42
555,36
556,39
557,28
558,27
559,22
560,0
561,21
562,28
563,30
564,0
565,0
566,0
567,9
568,0
569,0
570,0
571,16
572,0
573,16
574,15
575,37
576,0
577,21
578,22
579,19
580,6
581,10
582,23
583,0
584,24
585,76
586,46
587,36
588,52
589,50
590,0
591,34
592,12
593,0
594,0
595,12
596,9
597,27
598,31
599,0
600,44
601,10
602,16
603,15
604,31
605,0
606,21
607,16
608,8
609,11
610,38
611,33
612,48
613,6
614,19
615,19
616,37
617,0
618,44
619,30
620,47
621,28
622,2
623,21
624,23
625,11
626,24
627,21
628,32
629,34
630,21
631,15
632,24
633,6
634,14
635,18
636,16
637,41
638,19
639,11
640,0
641,17
642,36
643,28
644,14
645,21
646,3
647,5
648,0
649,14
650,0
651,21
652,16
653,2
654,2
655,30
656,13
657,29
658,33
659,36
660,0
661,5
662,25
663,19
664,23
665,0
666,26
667,13
668,15
669,22
670,25
671,19
672,11
673,19
674,35
675,20
676,26
677,41
678,5
679,27
680,52
681,37
682,18
683,42
684,1
685,4
686,27
687,25
688,13
689,44
690,20
691,26
692,46
693,54
694,44
695,37
696,23
697,52
698,43
699,50
700,58
701,71
702,101
703,92
704,98
705,125
706,139
707,183
708,174
709,184
710,200
711,182
712,207
713,262
714,310
715,290
716,335
717,308
718,340
719,391
720,402
721,411
722,447
723,484
724,524
725,550
726,566
727,583
728,592
729,611
730,647
731,645
732,663
733,692
734,699
735,715
736,718
737,756
738,738
739,776
740,780
741,783
742,807
743,794
744,830
745,861
746,834
747,835
748,866
749,896
750,886
751,931
752,922
753,904
754,931
755,950
756,931
757,905
758,924
759,906
760,935
761,950
762,1016
763,990
764,1016
765,1001
766,1041
767,1044
768,997
769,997
770,1013
771,1039
772,1077
773,1073
774,1044
775,1044
776,1034
777,1029
778,1070
779,1024
780,1048
781,1071
782,1011
783,1038
784,1047
785,1066
786,1045
787,993
788,990
789,1009
790,1014
791,1045
792,1052
793,1063
794,1064
795,1085
796,1103
797,1057
798,1054
799,1065
800,1057
801,1079
802,1058
803,1053
804,1064
805,1138
806,1122
807,1125
808,1076
809,1078
810,1097
811,1102
812,1064
813,1060
814,1114
815,1073
816,1065
817,1077
818,1059
819,1003
820,1024
821,1045
822,1016
823,995
824,997
825,996
826,937
827,898
828,947
829,937
830,960
831,965
832,896
833,881
834,894
835,869
836,885
837,897
838,883
839,888
840,853
841,891
842,851
843,881
844,777
845,802
846,807
847,849
848,797
849,796
850,810
851,803
852,786
853,814
854,768
855,768
856,774
857,723
858,719
859,699
860,724
861,736
862,684
863,673
864,694
865,686
866,674
867,695
868,625
869,616
870,651
871,599
872,510
873,562
874,583
875,573
876,553
877,514
878,529
879,529
880,505
881,469
882,520
883,490
884,430
885,457
886,451
887,438
888,397
889,462
890,384
891,420
892,380
893,404
894,347
895,317
896,345
897,307
898,366
899,345
900,294
901,356
902,334
903,305
904,308
905,330
906,310
907,303
908,341
909,266
910,366
911,322
912,304
913,352
914,362
915,324
916,335
917,271
918,396
919,320
920,271
921,368
922,330
923,397
924,316
925,384
926,398
927,380
928,346
929,315
930,327
931,358
932,308
933,395
934,440
935,393
936,382
937,429
938,435
939,390
940,265
941,381
942,311
943,351
944,357
945,339
946,293
947,344
948,342
949,275
950,336
951,282
952,358
953,277
954,305
955,385
956,329
957,241
958,214
959,362
960,231
961,274
962,311
963,324
964,366
965,257
966,174
967,133
968,249
969,278
970,275
971,235
972,280
973,366
974,267
975,210
976,264
977,176
978,305
979,259
980,225
981,299
982,433
983,364
984,244
985,323
986,261
987,211
988,316
989,341
990,377
991,354
992,307
993,374
994,479
995,314
996,303
997,310
998,405
999,379
1000,438
