exposure,2000.0ms
wavelength
340,65
341,0
342,0
343,8
344,65
345,48
346,77
347,41
348,251
349,234
350,0
351,0
352,0
353,5
354,0
355,100
356,190
357,38
358,49
359,0
360,61
361,30
362,0
363,0
364,39
365,5
366,35
367,0
368,0
369,0
370,66
371,0
372,15
373,79
374,83
375,0
376,0
377,59
378,0
379,0
380,0
381,0
382,0
383,0
384,49
385,51
386,7
387,57
388,43
389,35
390,0
391,0
392,51
393,47
394,63
395,4
396,0
397,0
398,0
399,0
400,0
401,21
402,15
403,11
404,0
405,0
406,0
407,0
408,0
409,19
410,31
411,0
412,0
413,0
414,0
415,0
416,14
417,11
418,0
419,0
420,25
421,0
422,30
423,51
424,51
425,33
426,62
427,8
428,0
429,38
430,20
431,46
432,33
433,0
434,8
435,0
436,0
437,4
438,1
439,0
440,0
441,0
442,5
443,22
444,0
445,39
446,26
447,1
448,4
449,5
450,24
451,36
452,43
453,54
454,75
455,14
456,0
457,31
458,41
459,84
460,0
461,0
462,38
463,16
464,58
465,12
466,3
467,0
468,15
469,0
470,9
471,32
472,14
473,0
474,0
475,0
476,0
477,29
478,6
479,0
480,74
481,0
482,8
483,0
484,0
485,39
486,18
487,41
488,0
489,0
490,9
491,0
492,11
493,37
494,39
495,0
496,27
497,0
498,47
499,0
500,12
501,3
502,0
503,0
504,6
505,0
506,13
507,0
508,28
509,12
510,44
511,71
512,49
513,112
514,33
515,4
516,13
517,3
518,17
519,36
520,45
521,51
522,0
523,21
524,0
525,6
526,59
527,21
528,15
529,20
530,25
531,37
532,34
533,46
534,41
535,30
536,1
537,13
538,22
539,42
540,28
541,51
542,40
543,27
544,18
545,76
546,52
547,64
548,45
549,37
550,14
551,6
552,3
553,30
554,76
555,57
556,69
557,56
558,63
559,51
560,3
561,48
562,57
563,37
564,9
565,2
566,0
567,12
568,4
569,19
570,28
571,26
572,5
573,9
574,1
575,38
576,5
577,21
578,43
579,38
580,4
581,20
582,34
583,0
584,36
585,96
586,71
587,36
588,60
589,42
590,15
591,54
592,31
593,0
594,4
595,11
596,49
597,31
598,30
599,0
600,47
601,44
602,12
603,27
604,48
605,13
606,25
607,12
608,0
609,49
610,55
611,58
612,59
613,4
614,49
615,90
616,69
617,5
618,82
619,31
620,57
621,50
622,53
623,84
624,58
625,37
626,13
627,33
628,68
629,47
630,24
631,31
632,35
633,26
634,20
635,51
636,52
637,74
638,60
639,61
640,49
641,43
642,47
643,53
644,46
645,59
646,53
647,66
648,10
649,27
650,16
651,48
652,25
653,9
654,34
655,58
656,15
657,77
658,41
659,60
660,20
661,29
662,71
663,44
664,37
665,11
666,59
667,42
668,25
669,36
670,43
671,18
672,27
673,26
674,48
675,44
676,49
677,57
678,1
679,51
680,74
681,45
682,50
683,79
684,43
685,22
686,63
687,49
688,39
689,59
690,18
691,47
692,43
693,62
694,57
695,61
696,18
697,57
698,51
699,48
700,66
701,80
702,105
703,90
704,125
705,163
706,156
707,214
708,188
709,175
710,179
711,175
712,210
713,267
714,301
715,261
716,338
717,319
718,352
719,414
720,418
721,457
722,514
723,552
724,578
725,615
726,642
727,678
728,681
729,721
730,796
731,800
732,804
733,857
734,875
735,931
736,955
737,984
738,976
739,1040
740,1050
741,1057
742,1056
743,1097
744,1117
745,1111
746,1108
747,1172
748,1197
749,1223
750,1238
751,1272
752,1296
753,1272
754,1293
755,1304
756,1323
757,1262
758,1304
759,1304
760,1322
761,1335
762,1393
763,1398
764,1434
765,1381
766,1453
767,1412
768,1396
769,1428
770,1438
771,1456
772,1509
773,1490
774,1416
775,1426
776,1441
777,1432
778,1466
779,1412
780,1466
781,1480
782,1434
783,1463
784,1504
785,1471
786,1430
787,1423
788,1355
789,1399
790,1434
791,1445
792,1468
793,1445
794,1426
795,1458
796,1495
797,1415
798,1431
799,1467
800,1442
801,1486
802,1449
803,1442
804,1493
805,1519
806,1512
807,1502
808,1493
809,1509
810,1530
811,1478
812,1475
813,1483
814,1536
815,1482
816,1438
817,1469
818,1466
819,1464
820,1465
821,1412
822,1483
823,1350
824,1403
825,1438
826,1367
827,1312
828,1373
829,1381
830,1342
831,1369
832,1288
833,1322
834,1309
835,1303
836,1323
837,1312
838,1287
839,1338
840,1298
841,1298
842,1292
843,1299
844,1150
845,1217
846,1239
847,1267
848,1220
849,1232
850,1218
851,1180
852,1222
853,1240
854,1210
855,1202
856,1214
857,1161
858,1119
859,1126
860,1061
861,1124
862,1054
863,1080
864,1099
865,1041
866,1021
867,1027
868,1015
869,987
870,978
871,917
872,834
873,861
874,848
875,876
876,862
877,866
878,795
879,845
880,777
881,752
882,804
883,768
884,723
885,733
886,749
887,729
888,624
889,720
890,700
891,720
892,680
893,663
894,627
895,552
896,667
897,585
898,696
899,639
900,576
901,615
902,627
903,611
904,538
905,592
906,578
907,515
908,631
909,522
910,655
911,565
912,620
913,612
914,571
915,546
916,554
917,523
918,724
919,599
920,564
921,680
922,648
923,632
924,543
925,668
926,704
927,636
928,659
929,600
930,690
931,712
932,584
933,720
934,767
935,708
936,731
937,854
938,870
939,706
940,538
941,713
942,668
943,719
944,763
945,675
946,614
947,721
948,729
949,778
950,760
951,629
952,705
953,652
954,707
955,716
956,720
957,678
958,568
959,756
960,695
961,693
962,644
963,654
964,753
965,615
966,520
967,509
968,556
969,501
970,566
971,607
972,590
973,669
974,546
975,538
976,575
977,476
978,585
979,617
980,529
981,665
982,722
983,764
984,568
985,601
986,610
987,569
988,654
989,630
990,723
991,757
992,707
993,733
994,865
995,670
996,648
997,598
998,821
999,648
1000,758
