exposure,2000.0ms
wavelength
340,0
341,0
342,0
343,0
344,0
345,0
346,0
347,0
348,0
349,0
350,0
351,0
352,0
353,0
354,0
355,0
356,51
357,0
358,0
359,0
360,0
361,0
362,0
363,0
364,0
365,0
366,0
367,0
368,0
369,0
370,0
371,0
372,0
373,0
374,0
375,0
376,0
377,11
378,0
379,0
380,0
381,0
382,0
383,0
384,1
385,5
386,0
387,0
388,0
389,0
390,0
391,0
392,0
393,0
394,2
395,0
396,0
397,0
398,0
399,0
400,0
401,0
402,0
403,0
404,0
405,0
406,0
407,0
408,0
409,0
410,0
411,0
412,0
413,0
414,0
415,0
416,0
417,0
418,0
419,0
420,0
421,0
422,0
423,0
424,28
425,0
426,24
427,13
428,0
429,0
430,0
431,19
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,3
449,15
450,0
451,0
452,0
453,25
454,43
455,0
456,0
457,0
458,0
459,34
460,0
461,0
462,0
463,0
464,32
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,43
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,0
492,0
493,15
494,0
495,0
496,0
497,0
498,24
499,0
500,0
501,0
502,0
503,0
504,0
505,9
506,0
507,0
508,0
509,0
510,13
511,0
512,12
513,33
514,0
515,0
516,0
517,0
518,22
519,12
520,11
521,16
522,0
523,0
524,0
525,0
526,23
527,0
528,0
529,0
530,0
531,16
532,0
533,0
534,13
535,7
536,0
537,0
538,0
539,20
540,26
541,16
542,6
543,0
544,2
545,63
546,30
547,32
548,21
549,0
550,0
551,0
552,0
553,0
554,19
555,20
556,44
557,1
558,43
559,23
560,0
561,22
562,22
563,28
564,0
565,0
566,0
567,1
568,0
569,13
570,28
571,27
572,0
573,11
574,13
575,57
576,3
577,20
578,27
579,45
580,15
581,24
582,22
583,0
584,49
585,109
586,54
587,34
588,46
589,37
590,11
591,45
592,21
593,0
594,0
595,19
596,20
597,7
598,29
599,2
600,27
601,0
602,40
603,18
604,31
605,10
606,25
607,36
608,6
609,43
610,73
611,54
612,46
613,1
614,34
615,42
616,65
617,6
618,73
619,56
620,56
621,47
622,15
623,50
624,37
625,29
626,42
627,31
628,41
629,46
630,45
631,13
632,34
633,19
634,9
635,49
636,44
637,53
638,25
639,56
640,40
641,17
642,63
643,36
644,21
645,38
646,15
647,17
648,0
649,10
650,20
651,48
652,13
653,0
654,15
655,41
656,26
657,58
658,54
659,47
660,0
661,0
662,29
663,22
664,44
665,0
666,41
667,0
668,12
669,25
670,31
671,24
672,11
673,3
674,25
675,19
676,30
677,29
678,0
679,34
680,72
681,40
682,26
683,56
684,18
685,9
686,43
687,59
688,46
689,60
690,45
691,84
692,111
693,124
694,135
695,170
696,136
697,203
698,224
699,276
700,305
701,356
702,413
703,409
704,456
705,519
706,522
707,620
708,628
709,646
710,664
711,660
712,683
713,748
714,802
715,816
716,865
717,852
718,899
719,944
720,943
721,960
722,1007
723,1040
724,1038
725,1085
726,1074
727,1104
728,1102
729,1107
730,1165
731,1169
732,1186
733,1185
734,1176
735,1195
736,1219
737,1206
738,1209
739,1259
740,1257
741,1255
742,1244
743,1264
744,1269
745,1252
746,1224
747,1290
748,1290
749,1338
750,1303
751,1309
752,1354
753,1333
754,1341
755,1339
756,1365
757,1307
758,1333
759,1334
760,1358
761,1361
762,1457
763,1389
764,1396
765,1395
766,1419
767,1412
768,1414
769,1464
770,1419
771,1450
772,1538
773,1502
774,1439
775,1447
776,1452
777,1429
778,1444
779,1431
780,1419
781,1482
782,1423
783,1424
784,1454
785,1454
786,1417
787,1367
788,1342
789,1384
790,1408
791,1410
792,1438
793,1440
794,1420
795,1448
796,1492
797,1454
798,1432
799,1456
800,1452
801,1451
802,1447
803,1447
804,1468
805,1544
806,1490
807,1477
808,1457
809,1488
810,1503
811,1473
812,1458
813,1420
814,1437
815,1445
816,1412
817,1392
818,1406
819,1379
820,1402
821,1377
822,1402
823,1303
824,1329
825,1334
826,1215
827,1243
828,1272
829,1296
830,1293
831,1275
832,1212
833,1227
834,1256
835,1230
836,1208
837,1232
838,1200
839,1232
840,1196
841,1211
842,1130
843,1159
844,1083
845,1093
846,1112
847,1158
848,1118
849,1133
850,1065
851,1090
852,1071
853,1106
854,1064
855,1084
856,1058
857,1025
858,970
859,996
860,942
861,997
862,968
863,889
864,925
865,899
866,918
867,935
868,906
869,874
870,873
871,818
872,697
873,751
874,746
875,822
876,810
877,767
878,674
879,747
880,645
881,650
882,693
883,651
884,664
885,594
886,596
887,635
888,548
889,571
890,531
891,548
892,535
893,545
894,498
895,493
896,529
897,480
898,555
899,492
900,441
901,557
902,516
903,466
904,474
905,520
906,412
907,447
908,528
909,396
910,495
911,465
912,475
913,504
914,510
915,439
916,487
917,482
918,606
919,436
920,404
921,532
922,555
923,574
924,493
925,544
926,565
927,512
928,544
929,489
930,490
931,562
932,437
933,543
934,585
935,545
936,588
937,672
938,705
939,555
940,365
941,501
942,470
943,447
944,481
945,491
946,419
947,503
948,494
949,499
950,471
951,394
952,452
953,390
954,445
955,506
956,477
957,401
958,371
959,502
960,433
961,469
962,465
963,432
964,442
965,403
966,368
967,266
968,391
969,382
970,489
971,448
972,419
973,502
974,423
975,349
976,407
977,360
978,477
979,418
980,397
981,424
982,600
983,520
984,276
985,449
986,399
987,343
988,388
989,403
990,555
991,500
992,472
993,478
994,658
995,484
996,443
997,418
998,566
999,516
1000,585
