exposure,2000.0ms
wavelength
340,8
341,0
342,0
343,0
344,0
345,60
346,140
347,0
348,0
349,104
350,0
351,0
352,0
353,0
354,0
355,42
356,139
357,44
358,48
359,0
360,41
361,0
362,0
363,0
364,0
365,0
366,0
367,0
368,0
369,0
370,86
371,0
372,3
373,61
374,60
375,0
376,4
377,93
378,9
379,0
380,0
381,0
382,0
383,0
384,42
385,71
386,0
387,62
388,65
389,31
390,0
391,0
392,43
393,50
394,50
395,15
396,0
397,0
398,0
399,0
400,0
401,40
402,34
403,32
404,4
405,0
406,0
407,0
408,0
409,37
410,33
411,0
412,0
413,10
414,10
415,12
416,30
417,4
418,11
419,0
420,22
421,0
422,28
423,1
424,49
425,30
426,47
427,6
428,0
429,6
430,0
431,63
432,10
433,4
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,3
444,0
445,35
446,0
447,0
448,20
449,0
450,4
451,10
452,33
453,63
454,53
455,4
456,0
457,2
458,45
459,67
460,0
461,0
462,14
463,4
464,61
465,10
466,0
467,0
468,0
469,0
470,0
471,0
472,4
473,7
474,0
475,0
476,0
477,5
478,0
479,9
480,68
481,10
482,0
483,22
484,0
485,21
486,0
487,0
488,0
489,0
490,10
491,13
492,10
493,44
494,5
495,0
496,10
497,0
498,48
499,0
500,0
501,0
502,6
503,0
504,21
505,5
506,0
507,0
508,13
509,4
510,45
511,54
512,35
513,69
514,10
515,0
516,7
517,22
518,27
519,8
520,47
521,59
522,0
523,1
524,0
525,0
526,44
527,0
528,0
529,0
530,0
531,10
532,24
533,47
534,29
535,14
536,16
537,0
538,0
539,27
540,0
541,18
542,7
543,26
544,0
545,68
546,24
547,40
548,25
549,5
550,0
551,0
552,0
553,10
554,18
555,24
556,56
557,51
558,56
559,60
560,0
561,34
562,23
563,59
564,13
565,0
566,0
567,15
568,0
569,22
570,20
571,19
572,0
573,0
574,0
575,58
576,0
577,2
578,18
579,35
580,36
581,15
582,28
583,0
584,44
585,120
586,61
587,41
588,32
589,18
590,0
591,42
592,25
593,0
594,0
595,8
596,28
597,26
598,11
599,0
600,29
601,23
602,34
603,13
604,50
605,19
606,16
607,15
608,0
609,38
610,48
611,47
612,35
613,0
614,21
615,46
616,63
617,17
618,55
619,37
620,67
621,61
622,2
623,41
624,26
625,23
626,22
627,7
628,26
629,42
630,37
631,8
632,51
633,30
634,15
635,24
636,36
637,54
638,42
639,40
640,28
641,14
642,24
643,30
644,35
645,28
646,23
647,23
648,11
649,16
650,15
651,39
652,27
653,4
654,39
655,47
656,15
657,52
658,46
659,47
660,9
661,19
662,31
663,33
664,35
665,12
666,49
667,2
668,12
669,39
670,49
671,39
672,21
673,31
674,30
675,27
676,52
677,38
678,0
679,46
680,73
681,55
682,29
683,58
684,28
685,25
686,46
687,57
688,38
689,59
690,11
691,37
692,51
693,55
694,60
695,75
696,23
697,51
698,38
699,58
700,83
701,112
702,136
703,134
704,126
705,189
706,187
707,238
708,215
709,243
710,246
711,219
712,246
713,340
714,344
715,369
716,421
717,400
718,433
719,487
720,499
721,499
722,577
723,623
724,649
725,689
726,697
727,745
728,757
729,770
730,829
731,842
732,850
733,877
734,904
735,949
736,937
737,965
738,977
739,999
740,1042
741,1044
742,1049
743,1079
744,1089
745,1084
746,1081
747,1130
748,1164
749,1208
750,1212
751,1215
752,1241
753,1231
754,1278
755,1293
756,1286
757,1222
758,1267
759,1232
760,1256
761,1257
762,1351
763,1306
764,1358
765,1365
766,1376
767,1390
768,1320
769,1366
770,1369
771,1402
772,1469
773,1444
774,1399
775,1380
776,1399
777,1353
778,1423
779,1410
780,1423
781,1476
782,1400
783,1422
784,1426
785,1416
786,1420
787,1370
788,1362
789,1391
790,1445
791,1469
792,1439
793,1453
794,1457
795,1470
796,1541
797,1466
798,1474
799,1508
800,1459
801,1498
802,1440
803,1465
804,1536
805,1566
806,1524
807,1498
808,1487
809,1501
810,1547
811,1510
812,1512
813,1499
814,1570
815,1506
816,1460
817,1468
818,1500
819,1434
820,1457
821,1455
822,1451
823,1356
824,1406
825,1378
826,1314
827,1317
828,1357
829,1378
830,1371
831,1391
832,1299
833,1275
834,1275
835,1303
836,1273
837,1326
838,1277
839,1313
840,1257
841,1324
842,1273
843,1291
844,1178
845,1218
846,1215
847,1252
848,1196
849,1188
850,1207
851,1225
852,1223
853,1207
854,1177
855,1179
856,1219
857,1094
858,1085
859,1092
860,1053
861,1141
862,1087
863,1038
864,1076
865,1040
866,1059
867,1034
868,973
869,945
870,993
871,923
872,804
873,808
874,844
875,904
876,915
877,797
878,767
879,842
880,816
881,751
882,800
883,747
884,732
885,753
886,733
887,714
888,671
889,736
890,659
891,678
892,615
893,621
894,624
895,574
896,636
897,554
898,648
899,633
900,533
901,607
902,600
903,593
904,494
905,580
906,516
907,513
908,623
909,475
910,636
911,564
912,581
913,564
914,572
915,536
916,611
917,570
918,699
919,533
920,481
921,667
922,653
923,633
924,576
925,704
926,725
927,649
928,698
929,605
930,623
931,721
932,598
933,689
934,758
935,705
936,727
937,766
938,776
939,696
940,524
941,694
942,636
943,679
944,688
945,697
946,559
947,632
948,688
949,591
950,677
951,631
952,672
953,586
954,648
955,672
956,626
957,566
958,493
959,692
960,577
961,659
962,717
963,653
964,626
965,609
966,522
967,441
968,549
969,548
970,557
971,565
972,530
973,750
974,617
975,536
976,567
977,512
978,672
979,739
980,534
981,617
982,705
983,683
984,557
985,613
986,557
987,469
988,591
989,629
990,737
991,699
992,621
993,668
994,809
995,544
996,538
997,551
998,640
999,726
1000,680
