exposure,2000.0ms
wavelength
340,0
341,0
342,0
343,0
344,0
345,0
346,0
347,0
348,80
349,0
350,0
351,0
352,0
353,0
354,0
355,0
356,142
357,33
358,4
359,0
360,4
361,0
362,0
363,0
364,0
365,0
366,0
367,0
368,0
369,0
370,64
371,0
372,0
373,79
374,0
375,0
376,0
377,43
378,0
379,0
380,0
381,0
382,0
383,38
384,75
385,40
386,0
387,3
388,29
389,29
390,0
391,0
392,55
393,34
394,33
395,18
396,0
397,9
398,0
399,0
400,0
401,12
402,26
403,17
404,0
405,0
406,0
407,0
408,9
409,11
410,31
411,0
412,0
413,0
414,0
415,0
416,10
417,26
418,34
419,0
420,30
421,0
422,37
423,45
424,37
425,39
426,31
427,21
428,0
429,0
430,29
431,47
432,34
433,0
434,0
435,1
436,0
437,16
438,0
439,12
440,0
441,0
442,0
443,2
444,0
445,52
446,13
447,0
448,35
449,17
450,2
451,13
452,68
453,95
454,86
455,22
456,0
457,40
458,53
459,75
460,16
461,0
462,34
463,12
464,53
465,30
466,0
467,0
468,16
469,0
470,0
471,0
472,3
473,0
474,0
475,0
476,0
477,19
478,0
479,13
480,64
481,0
482,8
483,12
484,0
485,22
486,20
487,0
488,0
489,0
490,52
491,4
492,22
493,54
494,24
495,0
496,50
497,22
498,69
499,0
500,18
501,48
502,13
503,0
504,12
505,16
506,20
507,0
508,0
509,0
510,41
511,42
512,15
513,73
514,27
515,27
516,11
517,7
518,27
519,24
520,22
521,71
522,0
523,17
524,15
525,0
526,49
527,0
528,1
529,0
530,2
531,25
532,33
533,61
534,58
535,48
536,30
537,15
538,23
539,58
540,31
541,55
542,39
543,66
544,106
545,172
546,148
547,123
548,96
549,97
550,77
551,41
552,24
553,38
554,75
555,69
556,64
557,46
558,56
559,51
560,21
561,57
562,64
563,65
564,4
565,14
566,4
567,26
568,0
569,28
570,33
571,54
572,9
573,4
574,28
575,85
576,28
577,41
578,47
579,68
580,41
581,47
582,65
583,15
584,72
585,145
586,94
587,60
588,78
589,87
590,21
591,69
592,45
593,3
594,38
595,41
596,49
597,59
598,63
599,13
600,61
601,35
602,64
603,39
604,53
605,2
606,46
607,29
608,21
609,75
610,114
611,112
612,119
613,77
614,91
615,98
616,100
617,37
618,102
619,82
620,86
621,74
622,59
623,60
624,70
625,66
626,40
627,37
628,73
629,63
630,54
631,58
632,67
633,48
634,53
635,83
636,68
637,95
638,60
639,68
640,54
641,38
642,52
643,65
644,59
645,77
646,56
647,43
648,0
649,31
650,33
651,77
652,42
653,31
654,46
655,75
656,36
657,79
658,85
659,80
660,34
661,41
662,58
663,54
664,58
665,28
666,54
667,42
668,45
669,56
670,82
671,43
672,42
673,43
674,50
675,63
676,68
677,46
678,28
679,77
680,100
681,78
682,54
683,97
684,54
685,38
686,73
687,80
688,75
689,99
690,75
691,93
692,101
693,128
694,100
695,134
696,101
697,151
698,195
699,204
700,260
701,319
702,357
703,385
704,433
705,526
706,559
707,645
708,665
709,706
710,751
711,765
712,851
713,955
714,1045
715,1062
716,1194
717,1190
718,1236
719,1351
720,1408
721,1472
722,1546
723,1645
724,1678
725,1714
726,1763
727,1831
728,1846
729,1912
730,1952
731,2014
732,2051
733,2071
734,2106
735,2134
736,2149
737,2188
738,2181
739,2230
740,2283
741,2247
742,2290
743,2325
744,2338
745,2331
746,2327
747,2391
748,2396
749,2453
750,2463
751,2484
752,2503
753,2477
754,2482
755,2492
756,2506
757,2469
758,2488
759,2500
760,2503
761,2547
762,2619
763,2625
764,2655
765,2625
766,2685
767,2701
768,2677
769,2689
770,2718
771,2741
772,2791
773,2757
774,2674
775,2701
776,2702
777,2713
778,2702
779,2649
780,2724
781,2757
782,2686
783,2682
784,2732
785,2696
786,2635
787,2639
788,2610
789,2588
790,2630
791,2663
792,2719
793,2696
794,2696
795,2712
796,2802
797,2692
798,2720
799,2788
800,2752
801,2787
802,2722
803,2736
804,2785
805,2875
806,2815
807,2777
808,2749
809,2819
810,2836
811,2750
812,2716
813,2729
814,2740
815,2642
816,2650
817,2610
818,2601
819,2609
820,2587
821,2554
822,2554
823,2454
824,2481
825,2469
826,2381
827,2296
828,2357
829,2354
830,2293
831,2279
832,2228
833,2160
834,2187
835,2116
836,2128
837,2135
838,2062
839,2082
840,2053
841,2068
842,2022
843,2083
844,1946
845,1914
846,1971
847,2014
848,1912
849,1904
850,1886
851,1848
852,1857
853,1899
854,1855
855,1844
856,1817
857,1733
858,1746
859,1715
860,1685
861,1702
862,1582
863,1570
864,1637
865,1584
866,1576
867,1577
868,1510
869,1428
870,1451
871,1394
872,1231
873,1283
874,1247
875,1302
876,1276
877,1273
878,1160
879,1204
880,1141
881,1088
882,1118
883,1112
884,1044
885,1025
886,996
887,983
888,936
889,979
890,912
891,950
892,892
893,923
894,846
895,828
896,843
897,762
898,827
899,832
900,714
901,786
902,803
903,761
904,669
905,728
906,717
907,683
908,784
909,641
910,803
911,708
912,731
913,735
914,786
915,719
916,731
917,744
918,861
919,684
920,648
921,815
922,785
923,812
924,663
925,760
926,831
927,789
928,803
929,769
930,748
931,833
932,680
933,844
934,858
935,772
936,781
937,907
938,947
939,847
940,704
941,782
942,647
