exposure,2000.0ms
wavelength
340,20
341,116
342,0
343,124
344,0
345,0
346,16
347,0
348,148
349,105
350,0
351,0
352,0
353,27
354,0
355,135
356,257
357,41
358,0
359,0
360,118
361,118
362,0
363,0
364,0
365,0
366,0
367,0
368,0
369,0
370,9
371,0
372,0
373,74
374,38
375,0
376,0
377,125
378,0
379,0
380,0
381,0
382,0
383,0
384,16
385,91
386,0
387,21
388,0
389,27
390,0
391,0
392,54
393,3
394,0
395,13
396,0
397,16
398,0
399,0
400,0
401,0
402,27
403,0
404,0
405,0
406,0
407,0
408,0
409,0
410,0
411,0
412,0
413,0
414,18
415,0
416,44
417,0
418,0
419,0
420,0
421,0
422,13
423,13
424,42
425,41
426,40
427,12
428,0
429,0
430,16
431,26
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,42
446,0
447,0
448,0
449,0
450,0
451,0
452,10
453,65
454,110
455,18
456,0
457,0
458,0
459,42
460,0
461,0
462,13
463,12
464,31
465,0
466,0
467,0
468,0
469,0
470,3
471,0
472,1
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,94
481,0
482,0
483,0
484,0
485,8
486,0
487,0
488,0
489,0
490,0
491,0
492,0
493,31
494,19
495,0
496,0
497,0
498,72
499,0
500,0
501,0
502,0
503,0
504,0
505,0
506,0
507,0
508,0
509,0
510,40
511,30
512,10
513,51
514,0
515,6
516,0
517,0
518,0
519,0
520,0
521,14
522,0
523,0
524,0
525,0
526,42
527,0
528,0
529,0
530,0
531,0
532,0
533,0
534,0
535,0
536,0
537,0
538,0
539,34
540,0
541,29
542,0
543,0
544,0
545,22
546,15
547,0
548,0
549,1
550,0
551,0
552,0
553,0
554,0
555,3
556,8
557,0
558,12
559,47
560,0
561,11
562,24
563,15
564,0
565,0
566,0
567,6
568,0
569,0
570,36
571,14
572,0
573,0
574,0
575,22
576,0
577,0
578,24
579,31
580,0
581,0
582,20
583,0
584,40
585,141
586,77
587,34
588,77
589,79
590,27
591,69
592,30
593,0
594,1
595,0
596,25
597,30
598,47
599,1
600,27
601,32
602,28
603,38
604,69
605,33
606,35
607,55
608,17
609,110
610,110
611,120
612,94
613,15
614,78
615,115
616,118
617,40
618,115
619,82
620,102
621,111
622,58
623,91
624,81
625,60
626,60
627,61
628,117
629,146
630,71
631,55
632,123
633,81
634,95
635,179
636,151
637,150
638,122
639,137
640,108
641,126
642,118
643,158
644,136
645,173
646,130
647,111
648,71
649,88
650,118
651,149
652,92
653,74
654,115
655,141
656,108
657,180
658,166
659,161
660,88
661,58
662,137
663,141
664,115
665,99
666,114
667,45
668,81
669,141
670,122
671,129
672,115
673,82
674,98
675,118
676,116
677,134
678,76
679,124
680,178
681,137
682,134
683,184
684,132
685,101
686,222
687,204
688,217
689,257
690,227
691,263
692,275
693,335
694,317
695,317
696,251
697,310
698,331
699,383
700,395
701,438
702,459
703,459
704,513
705,508
706,499
707,621
708,578
709,540
710,562
711,513
712,517
713,574
714,622
715,549
716,576
717,563
718,561
719,638
720,587
721,562
722,632
723,661
724,634
725,636
726,618
727,658
728,633
729,609
730,677
731,629
732,640
733,648
734,634
735,648
736,658
737,690
738,657
739,640
740,656
741,627
742,602
743,635
744,626
745,607
746,596
747,645
748,681
749,692
750,683
751,690
752,710
753,681
754,741
755,755
756,760
757,625
758,667
759,655
760,673
761,703
762,830
763,690
764,791
765,738
766,775
767,796
768,772
769,719
770,703
771,843
772,933
773,857
774,837
775,820
776,823
777,878
778,854
779,815
780,859
781,923
782,787
783,883
784,931
785,920
786,840
787,793
788,780
789,767
790,869
791,901
792,925
793,914
794,905
795,879
796,981
797,889
798,906
799,949
800,933
801,974
802,887
803,849
804,977
805,1070
806,1011
807,969
808,1003
809,1026
810,1020
811,959
812,1003
813,996
814,1088
815,1000
816,949
817,971
818,1026
819,965
820,1036
821,984
822,1032
823,883
824,902
825,984
826,850
827,899
828,928
829,966
830,950
831,929
832,886
833,841
834,926
835,894
836,915
837,902
838,861
839,989
840,891
841,976
842,887
843,965
844,821
845,842
846,901
847,958
848,868
849,879
850,994
851,967
852,924
853,928
854,901
855,987
856,1015
857,910
858,897
859,870
860,910
861,1015
862,909
863,991
864,1032
865,957
866,973
867,990
868,928
869,934
870,978
871,852
872,752
873,854
874,883
875,982
876,948
877,961
878,836
879,986
880,982
881,877
882,974
883,957
884,894
885,926
886,948
887,997
888,863
889,996
890,926
891,992
892,1034
893,1029
894,885
895,861
896,1035
897,951
898,1058
899,1026
900,953
901,991
902,1009
903,1033
904,850
905,1060
906,946
907,968
908,1067
909,854
910,1114
911,1008
912,919
913,1032
914,1044
915,937
916,1013
917,932
918,1181
919,962
920,882
921,1082
922,1110
923,1130
924,1113
925,1233
926,1244
927,1134
928,1178
929,980
930,1077
931,1090
932,1083
933,1268
934,1334
935,1315
936,1192
937,1356
938,1518
939,1454
940,1228
941,1365
942,1143
943,1234
944,1280
945,1370
946,1247
947,1366
948,1386
949,1543
950,1421
951,1277
952,1564
953,1402
954,1512
955,1537
956,1481
957,1280
958,1349
959,1666
960,1488
961,1557
962,1586
963,1601
964,1824
965,1663
966,1388
967,1488
968,1417
969,1527
970,1640
971,1673
972,1567
973,1767
974,1711
975,1505
976,1579
977,1513
978,1765
979,1722
980,1748
981,1851
982,1879
983,1936
984,1837
985,1918
986,1885
987,1731
988,1937
989,1863
990,2048
991,2124
992,2165
993,2105
994,2191
995,1975
996,1843
997,1904
998,2194
999,2129
1000,2292
