exposure,2000.0ms
wavelength
340,0
341,0
342,0
343,0
344,0
345,0
346,0
347,0
348,0
349,12
350,0
351,0
352,0
353,0
354,0
355,0
356,98
357,0
358,5
359,0
360,0
361,0
362,0
363,0
364,0
365,0
366,0
367,0
368,0
369,0
370,14
371,0
372,0
373,0
374,27
375,0
376,0
377,0
378,0
379,0
380,0
381,0
382,0
383,0
384,0
385,4
386,0
387,0
388,0
389,0
390,0
391,0
392,0
393,0
394,0
395,0
396,0
397,0
398,0
399,0
400,0
401,0
402,0
403,0
404,0
405,0
406,0
407,0
408,0
409,0
410,18
411,0
412,0
413,0
414,0
415,0
416,2
417,0
418,0
419,0
420,1
421,0
422,0
423,0
424,10
425,9
426,19
427,0
428,0
429,0
430,0
431,7
432,6
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,15
453,15
454,30
455,0
456,0
457,0
458,2
459,0
460,0
461,0
462,0
463,0
464,7
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,27
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,0
492,0
493,0
494,0
495,0
496,0
497,0
498,10
499,0
500,0
501,0
502,0
503,0
504,0
505,5
506,0
507,0
508,0
509,0
510,23
511,27
512,3
513,32
514,8
515,0
516,0
517,0
518,0
519,0
520,3
521,6
522,0
523,0
524,0
525,4
526,25
527,0
528,0
529,0
530,0
531,0
532,8
533,14
534,2
535,16
536,0
537,0
538,0
539,14
540,20
541,24
542,0
543,0
544,0
545,38
546,43
547,14
548,0
549,0
550,0
551,0
552,0
553,0
554,40
555,9
556,11
557,14
558,10
559,6
560,0
561,0
562,10
563,9
564,0
565,0
566,0
567,11
568,0
569,0
570,9
571,5
572,0
573,0
574,0
575,36
576,9
577,15
578,0
579,0
580,10
581,0
582,0
583,0
584,21
585,92
586,40
587,4
588,35
589,9
590,0
591,8
592,8
593,0
594,0
595,2
596,21
597,16
598,0
599,0
600,4
601,6
602,17
603,0
604,0
605,0
606,0
607,0
608,0
609,25
610,25
611,40
612,30
613,0
614,9
615,15
616,4
617,0
618,32
619,0
620,0
621,7
622,9
623,14
624,5
625,8
626,5
627,0
628,33
629,20
630,1
631,0
632,12
633,9
634,0
635,31
636,26
637,60
638,9
639,33
640,14
641,7
642,36
643,21
644,11
645,14
646,27
647,13
648,0
649,0
650,4
651,18
652,0
653,0
654,11
655,29
656,11
657,58
658,40
659,43
660,0
661,0
662,5
663,24
664,28
665,0
666,22
667,0
668,6
669,28
670,21
671,18
672,0
673,15
674,36
675,34
676,34
677,33
678,0
679,46
680,45
681,22
682,11
683,37
684,0
685,0
686,39
687,16
688,14
689,53
690,8
691,26
692,45
693,60
694,49
695,94
696,26
697,75
698,86
699,87
700,127
701,144
702,170
703,186
704,219
705,278
706,296
707,365
708,327
709,354
710,390
711,368
712,413
713,491
714,546
715,545
716,593
717,589
718,652
719,720
720,720
721,744
722,795
723,838
724,859
725,891
726,924
727,955
728,988
729,1014
730,1054
731,1077
732,1107
733,1126
734,1121
735,1167
736,1173
737,1192
738,1194
739,1248
740,1258
741,1236
742,1265
743,1264
744,1290
745,1286
746,1274
747,1349
748,1375
749,1403
750,1403
751,1406
752,1424
753,1405
754,1416
755,1458
756,1452
757,1371
758,1436
759,1425
760,1447
761,1441
762,1549
763,1485
764,1539
765,1522
766,1563
767,1572
768,1520
769,1564
770,1569
771,1585
772,1642
773,1615
774,1535
775,1533
776,1576
777,1559
778,1533
779,1512
780,1598
781,1625
782,1539
783,1532
784,1559
785,1581
786,1564
787,1496
788,1482
789,1479
790,1543
791,1543
792,1564
793,1580
794,1575
795,1588
796,1614
797,1557
798,1571
799,1552
800,1549
801,1567
802,1579
803,1603
804,1606
805,1631
806,1623
807,1603
808,1603
809,1602
810,1632
811,1585
812,1610
813,1577
814,1657
815,1599
816,1570
817,1560
818,1567
819,1534
820,1511
821,1516
822,1534
823,1458
824,1515
825,1509
826,1415
827,1376
828,1434
829,1421
830,1436
831,1444
832,1386
833,1353
834,1376
835,1367
836,1347
837,1346
838,1309
839,1360
840,1316
841,1341
842,1310
843,1332
844,1211
845,1211
846,1304
847,1311
848,1247
849,1233
850,1230
851,1222
852,1250
853,1277
854,1212
855,1222
856,1206
857,1098
858,1161
859,1161
860,1171
861,1142
862,1044
863,1048
864,1090
865,1067
866,1061
867,1074
868,1012
869,1000
870,993
871,908
872,818
873,846
874,875
875,913
876,920
877,863
878,781
879,833
880,787
881,739
882,778
883,752
884,719
885,726
886,692
887,661
888,646
889,732
890,655
891,709
892,636
893,643
894,637
895,529
896,600
897,497
898,650
899,620
900,532
901,598
902,541
903,554
904,505
905,484
906,472
907,486
908,577
909,444
910,631
911,496
912,500
913,517
914,573
915,470
916,547
917,565
918,750
919,557
920,459
921,631
922,595
923,603
924,503
925,624
926,664
927,598
928,618
929,535
930,543
931,613
932,526
933,650
934,722
935,729
936,669
937,718
938,760
939,696
940,525
941,603
942,508
943,585
944,579
945,591
946,528
947,645
948,571
949,581
950,597
