exposure,2000.0ms
wavelength
340,14
341,0
342,0
343,0
344,0
345,0
346,0
347,0
348,0
349,0
350,0
351,0
352,0
353,0
354,0
355,28
356,112
357,2
358,62
359,0
360,0
361,0
362,0
363,0
364,0
365,0
366,0
367,0
368,0
369,0
370,0
371,0
372,0
373,0
374,0
375,0
376,0
377,31
378,0
379,0
380,0
381,0
382,0
383,0
384,4
385,7
386,0
387,0
388,0
389,0
390,0
391,0
392,0
393,7
394,20
395,15
396,0
397,0
398,0
399,0
400,0
401,9
402,0
403,8
404,0
405,0
406,0
407,0
408,0
409,0
410,2
411,0
412,0
413,0
414,0
415,0
416,7
417,0
418,0
419,0
420,0
421,0
422,20
423,10
424,7
425,0
426,19
427,0
428,0
429,0
430,0
431,21
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,7
446,0
447,0
448,13
449,14
450,0
451,0
452,11
453,52
454,82
455,0
456,0
457,0
458,36
459,58
460,0
461,0
462,15
463,0
464,60
465,6
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,42
481,0
482,0
483,0
484,0
485,3
486,0
487,0
488,0
489,0
490,0
491,0
492,0
493,10
494,0
495,0
496,0
497,0
498,36
499,0
500,0
501,11
502,0
503,0
504,0
505,0
506,0
507,0
508,0
509,15
510,16
511,10
512,0
513,46
514,0
515,0
516,0
517,0
518,0
519,0
520,3
521,34
522,0
523,10
524,0
525,0
526,24
527,2
528,0
529,0
530,0
531,16
532,0
533,8
534,31
535,1
536,7
537,0
538,0
539,31
540,1
541,20
542,0
543,21
544,19
545,62
546,45
547,37
548,23
549,7
550,0
551,0
552,2
553,0
554,17
555,0
556,34
557,0
558,0
559,25
560,0
561,22
562,50
563,37
564,0
565,0
566,0
567,0
568,0
569,0
570,9
571,10
572,0
573,0
574,0
575,49
576,0
577,0
578,14
579,21
580,0
581,0
582,0
583,0
584,14
585,97
586,80
587,48
588,71
589,24
590,0
591,15
592,0
593,0
594,0
595,0
596,12
597,13
598,21
599,0
600,19
601,1
602,15
603,0
604,9
605,0
606,0
607,12
608,0
609,30
610,61
611,57
612,53
613,0
614,22
615,55
616,76
617,10
618,60
619,22
620,39
621,18
622,11
623,31
624,19
625,12
626,7
627,12
628,36
629,24
630,0
631,9
632,21
633,10
634,11
635,29
636,24
637,39
638,37
639,32
640,13
641,0
642,9
643,17
644,38
645,46
646,17
647,20
648,0
649,5
650,3
651,7
652,0
653,0
654,0
655,31
656,11
657,43
658,18
659,30
660,0
661,0
662,11
663,23
664,23
665,0
666,24
667,0
668,22
669,23
670,30
671,27
672,5
673,17
674,48
675,12
676,34
677,35
678,0
679,43
680,52
681,9
682,30
683,67
684,26
685,1
686,27
687,33
688,16
689,49
690,10
691,57
692,48
693,56
694,29
695,67
696,8
697,55
698,41
699,66
700,89
701,94
702,118
703,123
704,148
705,181
706,175
707,253
708,217
709,244
710,264
711,245
712,293
713,370
714,413
715,409
716,467
717,483
718,526
719,609
720,617
721,647
722,718
723,793
724,813
725,845
726,908
727,949
728,974
729,1023
730,1092
731,1133
732,1164
733,1186
734,1213
735,1272
736,1268
737,1309
738,1335
739,1408
740,1433
741,1422
742,1459
743,1471
744,1479
745,1495
746,1507
747,1565
748,1604
749,1656
750,1636
751,1672
752,1725
753,1677
754,1707
755,1722
756,1748
757,1677
758,1723
759,1725
760,1771
761,1772
762,1866
763,1819
764,1839
765,1803
766,1873
767,1864
768,1889
769,1891
770,1877
771,1907
772,1990
773,1951
774,1928
775,1889
776,1898
777,1879
778,1934
779,1875
780,1938
781,1971
782,1889
783,1903
784,1944
785,1965
786,1899
787,1849
788,1837
789,1832
790,1881
791,1918
792,1934
793,1942
794,1923
795,1936
796,1958
797,1923
798,1967
799,1976
800,1904
801,1994
802,1972
803,1933
804,1935
805,2037
806,1991
807,1965
808,1944
809,1981
810,1991
811,1947
812,1937
813,1973
814,2002
815,1912
816,1931
817,1878
818,1896
819,1874
820,1904
821,1864
822,1871
823,1774
824,1798
825,1783
826,1691
827,1681
828,1707
829,1736
830,1687
831,1700
832,1655
833,1629
834,1618
835,1608
836,1608
837,1588
838,1539
839,1589
840,1522
841,1560
842,1528
843,1542
844,1394
845,1465
846,1483
847,1499
848,1450
849,1415
850,1424
851,1409
852,1405
853,1448
854,1381
855,1372
856,1386
857,1322
858,1254
859,1302
