exposure,2000.0ms
wavelength
340,0
341,0
342,0
343,0
344,0
345,10
346,44
347,0
348,0
349,0
350,0
351,0
352,0
353,0
354,0
355,112
356,177
357,77
358,83
359,0
360,61
361,0
362,0
363,0
364,0
365,0
366,1
367,55
368,0
369,0
370,54
371,0
372,0
373,0
374,69
375,0
376,28
377,50
378,20
379,12
380,9
381,0
382,0
383,36
384,20
385,38
386,0
387,26
388,32
389,25
390,0
391,24
392,65
393,19
394,25
395,19
396,0
397,12
398,0
399,0
400,0
401,19
402,44
403,29
404,0
405,2
406,0
407,0
408,0
409,22
410,0
411,0
412,0
413,0
414,2
415,0
416,0
417,0
418,0
419,0
420,32
421,0
422,20
423,48
424,64
425,25
426,25
427,2
428,0
429,6
430,0
431,47
432,11
433,0
434,0
435,0
436,0
437,3
438,0
439,0
440,6
441,0
442,0
443,19
444,6
445,64
446,0
447,2
448,0
449,0
450,0
451,10
452,56
453,72
454,45
455,0
456,0
457,4
458,1
459,71
460,0
461,0
462,0
463,8
464,31
465,0
466,0
467,0
468,0
469,0
470,23
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,2
479,0
480,55
481,0
482,0
483,17
484,0
485,12
486,0
487,5
488,0
489,0
490,0
491,0
492,0
493,40
494,0
495,0
496,0
497,0
498,45
499,0
500,33
501,5
502,3
503,0
504,0
505,13
506,0
507,0
508,0
509,11
510,50
511,53
512,45
513,69
514,5
515,0
516,0
517,0
518,14
519,8
520,23
521,23
522,0
523,0
524,0
525,0
526,19
527,0
528,15
529,0
530,0
531,10
532,0
533,14
534,12
535,20
536,0
537,0
538,0
539,48
540,14
541,18
542,0
543,0
544,0
545,38
546,31
547,8
548,32
549,0
550,0
551,0
552,0
553,0
554,38
555,13
556,48
557,0
558,8
559,2
560,0
561,5
562,16
563,24
564,0
565,0
566,0
567,0
568,0
569,0
570,33
571,38
572,0
573,0
574,0
575,37
576,0
577,15
578,9
579,1
580,7
581,0
582,0
583,0
584,38
585,95
586,41
587,2
588,44
589,29
590,0
591,35
592,0
593,0
594,0
595,0
596,11
597,0
598,29
599,0
600,0
601,0
602,8
603,0
604,5
605,6
606,38
607,36
608,0
609,23
610,63
611,67
612,54
613,9
614,42
615,64
616,69
617,9
618,65
619,42
620,51
621,51
622,46
623,54
624,38
625,45
626,29
627,28
628,58
629,41
630,31
631,20
632,50
633,52
634,47
635,78
636,82
637,103
638,82
639,80
640,51
641,52
642,56
643,89
644,73
645,70
646,40
647,53
648,18
649,47
650,52
651,48
652,15
653,36
654,66
655,81
656,49
657,104
658,73
659,86
660,60
661,53
662,86
663,48
664,47
665,40
666,85
667,55
668,48
669,86
670,75
671,60
672,54
673,41
674,55
675,44
676,58
677,59
678,19
679,83
680,124
681,78
682,81
683,121
684,66
685,60
686,104
687,105
688,87
689,129
690,119
691,161
692,167
693,178
694,198
695,213
696,138
697,208
698,207
699,222
700,238
701,236
702,266
703,259
704,281
705,317
706,278
707,346
708,312
709,296
710,319
711,288
712,290
713,328
714,313
715,297
716,347
717,285
718,306
719,351
720,334
721,321
722,354
723,374
724,349
725,368
726,398
727,406
728,367
729,363
730,369
731,376
732,353
733,366
734,363
735,355
736,374
737,405
738,343
739,346
740,363
741,373
742,358
743,367
744,340
745,332
746,318
747,371
748,382
749,395
750,365
751,395
752,417
753,406
754,422
755,431
756,432
757,348
758,401
759,392
760,408
761,393
762,468
763,422
764,479
765,452
766,478
767,440
768,400
769,471
770,435
771,473
772,557
773,532
774,510
775,486
776,461
777,437
778,491
779,500
780,543
781,556
782,502
783,532
784,525
785,549
786,503
787,446
788,451
789,465
790,520
791,524
792,534
793,495
794,549
795,548
796,559
797,519
798,542
799,545
800,573
801,588
802,500
803,526
804,595
805,638
806,613
807,574
808,608
809,612
810,638
811,589
812,620
813,577
814,640
815,596
816,579
817,583
818,608
819,562
820,584
821,583
822,585
823,530
824,569
825,565
826,496
827,486
828,517
829,548
830,557
831,563
832,500
833,513
834,558
835,544
836,515
837,532
838,512
839,575
840,509
841,576
842,528
843,552
844,473
845,487
846,505
847,560
848,523
849,498
850,502
851,535
852,527
853,594
854,577
855,580
856,560
857,533
858,484
859,529
860,560
861,573
862,505
863,488
864,542
865,510
866,566
867,583
868,507
869,513
870,547
871,512
872,427
873,485
874,477
875,543
876,528
877,536
878,497
879,556
880,412
881,393
882,522
883,504
884,505
885,504
886,447
887,444
888,449
889,483
890,450
891,528
892,524
893,483
894,452
895,420
896,507
897,430
898,479
899,504
900,373
901,481
902,486
903,450
904,443
905,480
906,430
907,451
908,575
909,386
910,554
911,445
912,427
913,474
914,522
915,458
916,486
917,388
918,556
919,426
920,378
921,548
922,510
923,519
924,444
925,549
926,616
927,563
928,516
929,433
930,434
931,556
932,450
933,638
934,689
935,587
936,629
937,673
938,685
939,608
940,419
941,496
942,509
943,538
944,547
945,603
946,516
947,606
948,584
949,534
950,663
951,524
952,628
953,591
954,521
955,609
956,555
957,523
958,514
959,788
960,684
961,640
962,730
963,761
964,739
965,571
966,409
967,456
968,521
969,581
970,676
971,667
972,605
973,745
974,620
975,654
976,621
977,582
978,775
979,807
980,712
981,760
982,882
983,872
984,734
985,767
986,816
987,639
988,702
989,635
990,909
991,936
992,829
993,863
994,988
995,735
996,693
997,720
998,795
999,739
1000,765
