exposure,2000.0ms
wavelength
340,93
341,0
342,0
343,84
344,103
345,90
346,103
347,146
348,201
349,411
350,0
351,0
352,0
353,47
354,134
355,136
356,209
357,84
358,110
359,0
360,127
361,132
362,89
363,106
364,93
365,74
366,129
367,67
368,0
369,0
370,150
371,116
372,18
373,69
374,125
375,0
376,0
377,113
378,73
379,66
380,50
381,0
382,10
383,31
384,100
385,56
386,0
387,33
388,80
389,70
390,0
391,21
392,57
393,76
394,110
395,60
396,36
397,75
398,37
399,0
400,21
401,83
402,72
403,51
404,11
405,9
406,0
407,0
408,12
409,44
410,27
411,0
412,2
413,66
414,19
415,0
416,66
417,10
418,5
419,18
420,50
421,0
422,38
423,34
424,90
425,68
426,50
427,39
428,0
429,38
430,38
431,70
432,64
433,17
434,7
435,0
436,0
437,4
438,0
439,5
440,4
441,0
442,0
443,26
444,17
445,56
446,39
447,0
448,0
449,14
450,27
451,26
452,45
453,51
454,82
455,35
456,21
457,34
458,61
459,70
460,10
461,0
462,40
463,25
464,72
465,4
466,38
467,0
468,0
469,0
470,22
471,3
472,42
473,0
474,0
475,0
476,13
477,38
478,10
479,3
480,77
481,0
482,0
483,34
484,0
485,42
486,0
487,0
488,0
489,0
490,17
491,0
492,0
493,74
494,42
495,4
496,42
497,16
498,77
499,0
500,25
501,51
502,23
503,11
504,20
505,23
506,16
507,0
508,25
509,12
510,73
511,50
512,43
513,87
514,35
515,0
516,24
517,38
518,41
519,22
520,57
521,53
522,0
523,12
524,21
525,5
526,55
527,37
528,30
529,19
530,0
531,34
532,51
533,62
534,24
535,24
536,33
537,19
538,10
539,37
540,27
541,62
542,39
543,32
544,9
545,96
546,88
547,48
548,40
549,16
550,4
551,0
552,0
553,29
554,70
555,56
556,43
557,43
558,38
559,63
560,23
561,49
562,44
563,74
564,16
565,0
566,6
567,47
568,18
569,38
570,62
571,45
572,19
573,19
574,0
575,86
576,54
577,69
578,98
579,74
580,70
581,85
582,96
583,56
584,110
585,190
586,157
587,124
588,136
589,109
590,81
591,127
592,89
593,44
594,89
595,110
596,115
597,118
598,120
599,97
600,143
601,119
602,140
603,121
604,177
605,130
606,141
607,141
608,128
609,171
610,195
611,192
612,155
613,115
614,183
615,198
616,212
617,153
618,215
619,192
620,206
621,214
622,172
623,210
624,191
625,203
626,214
627,189
628,204
629,231
630,203
631,193
632,232
633,204
634,219
635,251
636,237
637,269
638,245
639,266
640,254
641,240
642,258
643,266
644,266
645,272
646,224
647,216
648,179
649,211
650,212
651,254
652,213
653,234
654,231
655,256
656,225
657,267
658,260
659,259
660,232
661,210
662,208
663,238
664,212
665,181
666,199
667,169
668,192
669,177
670,170
671,177
672,164
673,174
674,172
675,153
676,176
677,177
678,117
679,194
680,224
681,212
682,186
683,272
684,242
685,236
686,303
687,324
688,342
689,409
690,411
691,457
692,513
693,576
694,577
695,619
696,576
697,652
698,675
699,697
700,734
701,797
702,834
703,871
704,877
705,914
706,905
707,980
708,951
709,953
710,987
711,973
712,974
713,1022
714,1050
715,1009
716,1047
717,1007
718,983
719,1033
720,1014
721,993
722,1036
723,1075
724,1048
725,1068
726,1064
727,1092
728,1043
729,1056
730,1096
731,1053
732,1049
733,1059
734,1049
735,1075
736,1064
737,1052
738,1036
739,1053
740,1066
741,1012
742,1021
743,1054
744,1032
745,1048
746,1019
747,1078
748,1052
749,1107
750,1117
751,1099
752,1133
753,1116
754,1152
755,1102
756,1098
757,1026
758,1086
759,1087
760,1118
761,1130
762,1237
763,1137
764,1209
765,1147
766,1226
767,1207
768,1180
769,1217
770,1220
771,1258
772,1334
773,1271
774,1247
775,1217
776,1258
777,1248
778,1285
779,1255
780,1305
781,1301
782,1262
783,1271
784,1302
785,1313
786,1254
787,1232
788,1207
789,1201
790,1249
791,1286
792,1312
793,1287
794,1294
795,1304
796,1379
797,1292
798,1324
799,1326
800,1327
801,1344
802,1314
803,1316
804,1410
805,1449
806,1406
807,1402
808,1371
809,1347
810,1416
811,1388
812,1420
813,1411
814,1420
815,1348
816,1339
817,1407
818,1351
819,1296
820,1307
821,1300
822,1287
823,1227
824,1248
825,1287
826,1184
827,1177
828,1231
829,1247
830,1221
831,1206
832,1173
833,1183
834,1183
835,1119
836,1133
837,1169
838,1127
839,1177
840,1112
841,1141
842,1102
843,1162
844,1052
845,1071
846,1101
847,1135
848,1071
849,1079
850,1071
851,1072
852,1097
853,1138
854,1115
855,1074
856,1106
857,1003
858,998
859,1059
860,1032
861,1072
862,1014
863,1021
864,1085
865,1024
866,1062
867,1062
868,996
869,989
870,1007
871,916
872,853
873,908
874,880
875,954
876,970
877,977
878,883
879,906
880,885
881,849
882,918
883,887
884,871
885,864
886,827
887,810
888,744
889,852
890,811
891,800
892,830
893,865
894,734
895,706
896,825
897,732
898,827
899,826
900,702
901,747
902,745
903,701
904,674
905,731
906,676
907,692
908,780
909,638
910,848
911,684
912,680
913,741
914,755
915,653
916,708
917,640
918,833
919,666
920,617
921,710
922,786
923,755
924,637
925,838
926,855
927,712
928,725
929,675
930,678
931,773
932,628
933,844
934,867
935,847
936,805
937,850
938,828
939,753
940,657
941,754
942,696
943,717
944,741
945,697
946,593
947,761
948,818
949,728
950,752
951,702
952,806
953,770
954,727
955,743
956,693
957,697
958,652
959,833
960,728
961,779
962,801
963,797
964,909
965,840
966,615
967,591
968,663
969,627
970,734
971,743
972,764
973,912
974,742
975,667
976,715
977,663
978,839
979,812
980,796
981,854
982,970
983,1004
984,728
985,858
986,787
987,726
988,879
989,765
990,983
991,1068
992,1045
993,1103
994,1177
995,890
996,755
997,804
998,1083
999,1064
1000,1104
