exposure,2000.0ms
wavelength
340,20
341,0
342,0
343,0
344,0
345,0
346,81
347,26
348,118
349,210
350,0
351,0
352,19
353,79
354,16
355,178
356,258
357,144
358,125
359,70
360,92
361,29
362,0
363,0
364,38
365,40
366,111
367,47
368,0
369,0
370,150
371,59
372,8
373,57
374,132
375,25
376,72
377,165
378,76
379,38
380,15
381,20
382,6
383,48
384,68
385,44
386,0
387,63
388,53
389,43
390,0
391,15
392,44
393,57
394,67
395,47
396,19
397,32
398,8
399,8
400,0
401,46
402,40
403,62
404,0
405,0
406,0
407,0
408,22
409,20
410,55
411,0
412,0
413,0
414,4
415,0
416,45
417,26
418,36
419,14
420,47
421,18
422,41
423,44
424,59
425,44
426,80
427,33
428,0
429,24
430,31
431,63
432,28
433,7
434,30
435,0
436,0
437,11
438,10
439,19
440,20
441,0
442,0
443,40
444,32
445,78
446,49
447,38
448,58
449,37
450,8
451,54
452,85
453,112
454,130
455,36
456,19
457,58
458,48
459,79
460,16
461,0
462,68
463,38
464,66
465,27
466,0
467,0
468,30
469,27
470,37
471,28
472,27
473,22
474,10
475,0
476,2
477,20
478,10
479,26
480,115
481,0
482,0
483,62
484,4
485,45
486,2
487,32
488,0
489,0
490,32
491,0
492,36
493,91
494,64
495,0
496,75
497,33
498,88
499,27
500,37
501,42
502,30
503,7
504,57
505,35
506,8
507,0
508,44
509,42
510,101
511,82
512,74
513,110
514,51
515,32
516,34
517,44
518,49
519,39
520,51
521,59
522,0
523,17
524,41
525,35
526,83
527,23
528,50
529,48
530,52
531,61
532,58
533,63
534,62
535,41
536,8
537,28
538,37
539,65
540,55
541,59
542,58
543,36
544,34
545,61
546,56
547,64
548,70
549,49
550,14
551,12
552,6
553,2
554,72
555,52
556,69
557,52
558,61
559,40
560,13
561,60
562,67
563,61
564,3
565,6
566,12
567,43
568,0
569,33
570,52
571,57
572,8
573,16
574,14
575,84
576,28
577,36
578,33
579,51
580,43
581,30
582,63
583,6
584,58
585,137
586,83
587,63
588,92
589,83
590,24
591,66
592,42
593,18
594,17
595,23
596,58
597,51
598,65
599,28
600,71
601,53
602,70
603,46
604,77
605,26
606,40
607,45
608,52
609,72
610,82
611,66
612,76
613,31
614,74
615,88
616,73
617,32
618,90
619,60
620,60
621,71
622,36
623,47
624,57
625,47
626,57
627,52
628,58
629,47
630,18
631,45
632,74
633,44
634,40
635,74
636,69
637,75
638,62
639,64
640,55
641,62
642,76
643,70
644,64
645,78
646,67
647,47
648,24
649,52
650,27
651,53
652,24
653,22
654,23
655,80
656,51
657,88
658,56
659,71
660,47
661,23
662,55
663,43
664,54
665,30
666,93
667,68
668,60
669,52
670,54
671,51
672,55
673,55
674,66
675,55
676,46
677,52
678,8
679,65
680,90
681,78
682,72
683,72
684,38
685,34
686,103
687,84
688,42
689,68
690,25
691,81
692,112
693,105
694,99
695,113
696,66
697,134
698,142
699,160
700,201
701,228
702,268
703,273
704,304
705,365
706,358
707,459
708,472
709,458
710,503
711,484
712,543
713,614
714,653
715,662
716,746
717,716
718,758
719,836
720,824
721,817
722,896
723,932
724,959
725,1010
726,1020
727,1051
728,1050
729,1051
730,1081
731,1104
732,1129
733,1147
734,1151
735,1179
736,1162
737,1195
738,1169
739,1212
740,1217
741,1225
742,1217
743,1230
744,1258
745,1263
746,1250
747,1262
748,1311
749,1321
750,1328
751,1335
752,1365
753,1313
754,1360
755,1396
756,1382
757,1295
758,1361
759,1340
760,1358
761,1374
762,1437
763,1397
764,1432
765,1408
766,1454
767,1442
768,1436
769,1471
770,1441
771,1486
772,1505
773,1493
774,1461
775,1468
776,1485
777,1452
778,1477
779,1460
780,1485
781,1544
782,1470
783,1483
784,1501
785,1509
786,1450
787,1422
788,1396
789,1393
790,1465
791,1480
792,1472
793,1460
794,1473
795,1488
796,1517
797,1476
798,1437
799,1484
800,1505
801,1556
802,1529
803,1519
804,1555
805,1625
806,1545
807,1528
808,1544
809,1525
810,1547
811,1542
812,1534
813,1528
814,1571
815,1520
816,1431
817,1473
818,1469
819,1439
820,1454
821,1426
822,1424
823,1374
824,1374
825,1378
826,1300
827,1293
828,1308
829,1336
830,1316
831,1317
832,1234
833,1222
834,1222
835,1225
836,1210
837,1211
838,1200
839,1219
840,1190
841,1209
842,1177
843,1185
844,1045
845,1133
846,1189
847,1178
848,1118
849,1096
850,1136
851,1075
852,1092
853,1143
854,1097
855,1098
856,1081
857,1006
858,976
859,1017
860,992
861,1051
862,993
863,933
864,971
865,947
866,944
867,936
868,872
869,880
870,869
871,828
872,724
873,762
874,777
875,805
876,806
877,759
878,718
879,764
880,695
881,693
882,716
883,704
884,690
885,688
886,651
887,607
888,602
889,655
890,560
891,601
892,633
893,591
894,557
895,520
896,564
897,530
898,621
899,615
900,446
901,527
902,544
903,538
904,462
905,488
906,470
907,457
908,531
909,388
910,558
911,497
912,540
913,534
914,561
915,500
916,505
917,485
918,610
919,454
920,463
921,582
922,544
923,555
924,470
925,622
926,649
927,625
928,548
929,492
930,539
931,632
932,545
933,613
934,631
935,597
936,627
937,767
938,787
939,669
940,466
941,555
942,551
943,563
944,614
945,527
946,510
947,561
948,591
949,593
950,651
951,534
952,577
953,454
954,496
955,604
956,577
957,476
958,423
959,637
960,534
961,538
962,596
963,536
964,598
965,519
966,391
967,388
968,459
969,482
970,500
971,523
972,495
973,615
974,491
975,470
976,487
977,371
978,524
979,526
980,537
981,573
982,651
983,658
984,506
985,504
986,512
987,510
988,560
989,517
990,679
991,635
992,689
993,703
994,825
995,654
996,695
997,639
998,718
999,673
1000,724
