exposure,2000.0ms
wavelength
340,76
341,0
342,0
343,12
344,0
345,43
346,152
347,0
348,165
349,279
350,0
351,0
352,0
353,82
354,0
355,73
356,233
357,117
358,86
359,53
360,117
361,38
362,6
363,0
364,26
365,32
366,75
367,7
368,0
369,0
370,118
371,38
372,27
373,36
374,109
375,29
376,27
377,99
378,31
379,21
380,0
381,16
382,10
383,30
384,69
385,68
386,0
387,56
388,43
389,46
390,0
391,35
392,58
393,40
394,43
395,29
396,22
397,48
398,25
399,0
400,0
401,31
402,54
403,65
404,36
405,44
406,0
407,0
408,0
409,32
410,66
411,15
412,9
413,3
414,20
415,12
416,62
417,40
418,27
419,9
420,31
421,0
422,82
423,66
424,65
425,48
426,74
427,35
428,8
429,58
430,18
431,29
432,35
433,0
434,6
435,0
436,0
437,0
438,13
439,42
440,42
441,29
442,22
443,32
444,32
445,52
446,39
447,31
448,38
449,29
450,34
451,45
452,84
453,106
454,85
455,56
456,26
457,56
458,74
459,72
460,19
461,11
462,43
463,53
464,69
465,34
466,0
467,0
468,40
469,0
470,11
471,29
472,33
473,23
474,4
475,0
476,0
477,23
478,16
479,14
480,70
481,20
482,38
483,32
484,0
485,69
486,26
487,20
488,0
489,0
490,41
491,11
492,47
493,80
494,58
495,6
496,37
497,16
498,79
499,35
500,33
501,56
502,13
503,0
504,31
505,34
506,11
507,0
508,26
509,40
510,69
511,47
512,67
513,110
514,38
515,11
516,4
517,25
518,48
519,44
520,51
521,78
522,10
523,28
524,13
525,2
526,66
527,27
528,24
529,8
530,35
531,67
532,67
533,40
534,41
535,43
536,33
537,18
538,43
539,49
540,36
541,60
542,48
543,47
544,53
545,127
546,94
547,107
548,73
549,64
550,40
551,28
552,30
553,40
554,69
555,39
556,64
557,42
558,53
559,67
560,5
561,39
562,61
563,61
564,0
565,3
566,9
567,55
568,0
569,17
570,31
571,48
572,0
573,14
574,18
575,80
576,14
577,35
578,50
579,61
580,37
581,45
582,43
583,5
584,54
585,116
586,67
587,63
588,72
589,62
590,16
591,65
592,37
593,0
594,0
595,26
596,31
597,25
598,57
599,13
600,47
601,14
602,21
603,23
604,41
605,0
606,57
607,41
608,22
609,53
610,73
611,62
612,62
613,15
614,55
615,68
616,79
617,16
618,71
619,47
620,67
621,52
622,28
623,70
624,44
625,42
626,45
627,36
628,44
629,52
630,34
631,34
632,53
633,27
634,36
635,49
636,43
637,64
638,43
639,65
640,37
641,32
642,48
643,48
644,56
645,42
646,33
647,35
648,14
649,26
650,36
651,46
652,13
653,23
654,44
655,62
656,22
657,59
658,57
659,66
660,28
661,37
662,50
663,43
664,55
665,29
666,64
667,34
668,41
669,59
670,29
671,46
672,46
673,56
674,47
675,45
676,53
677,54
678,22
679,46
680,75
681,48
682,40
683,71
684,24
685,9
686,72
687,76
688,53
689,74
690,10
691,50
692,44
693,70
694,56
695,73
696,22
697,45
698,51
699,42
700,48
701,68
702,62
703,72
704,92
705,116
706,117
707,149
708,124
709,125
710,141
711,101
712,128
713,167
714,223
715,214
716,253
717,210
718,244
719,289
720,284
721,315
722,376
723,425
724,413
725,452
726,482
727,482
728,506
729,536
730,612
731,602
732,616
733,643
734,679
735,714
736,704
737,740
738,747
739,782
740,821
741,815
742,798
743,822
744,842
745,850
746,856
747,899
748,903
749,950
750,941
751,975
752,992
753,988
754,998
755,1012
756,1018
757,952
758,992
759,1004
760,1031
761,1011
762,1093
763,1043
764,1074
765,1057
766,1087
767,1075
768,1082
769,1110
770,1102
771,1154
772,1204
773,1188
774,1113
775,1096
776,1111
777,1095
778,1138
779,1102
780,1138
781,1156
782,1100
783,1139
784,1156
785,1162
786,1130
787,1101
788,1090
789,1086
790,1107
791,1140
792,1178
793,1142
794,1156
795,1135
796,1204
797,1139
798,1166
799,1152
800,1132
801,1156
802,1126
803,1169
804,1174
805,1219
806,1207
807,1203
808,1182
809,1157
810,1175
811,1169
812,1149
813,1152
814,1248
815,1160
816,1144
817,1143
818,1141
819,1108
820,1122
821,1127
822,1131
823,1079
824,1083
825,1081
826,1010
827,999
828,1068
829,1104
830,1094
831,1079
832,1030
833,1014
834,1029
835,1022
836,1060
837,1057
838,1013
839,1053
840,997
841,1047
842,989
843,1018
844,879
845,955
846,964
847,1012
848,964
849,971
850,959
851,993
852,929
853,947
854,954
855,945
856,924
857,896
858,881
859,876
860,874
861,912
862,857
863,862
864,876
865,825
866,850
867,838
868,798
869,813
870,869
871,754
872,674
873,712
874,673
875,724
876,731
877,690
878,666
879,689
880,657
881,599
882,641
883,642
884,627
885,620
886,569
887,609
888,570
889,577
890,505
891,566
892,554
893,590
894,526
895,472
896,536
897,479
898,584
899,555
900,453
901,497
902,512
903,516
904,458
905,490
906,451
907,469
908,527
909,373
910,520
911,455
912,516
913,517
914,515
915,468
916,483
917,453
918,611
919,465
920,430
921,510
922,542
923,568
924,471
925,566
926,625
927,612
928,564
929,480
930,509
931,582
932,472
933,642
934,681
935,598
936,599
937,671
938,703
939,608
940,479
941,606
942,506
943,592
944,570
945,525
946,481
947,584
948,634
949,571
950,600
951,563
952,535
953,500
954,550
955,583
956,516
957,457
958,404
959,568
960,604
961,515
962,534
963,575
964,603
965,462
966,380
967,387
968,399
969,449
970,492
971,532
972,438
973,569
974,443
975,410
976,511
977,522
978,574
979,527
980,519
981,540
982,659
983,626
984,464
985,548
986,563
987,473
988,493
989,490
990,608
991,610
992,583
993,608
994,736
995,589
996,613
997,506
998,627
999,556
1000,678
