exposure,2000.0ms
wavelength
340,0
341,0
342,0
343,0
344,0
345,0
346,0
347,0
348,189
349,326
350,0
351,0
352,0
353,0
354,0
355,69
356,193
357,86
358,27
359,0
360,57
361,0
362,0
363,0
364,0
365,0
366,11
367,0
368,0
369,0
370,96
371,6
372,15
373,38
374,40
375,0
376,0
377,79
378,3
379,0
380,0
381,0
382,0
383,54
384,21
385,50
386,0
387,0
388,38
389,70
390,0
391,26
392,36
393,54
394,20
395,21
396,20
397,0
398,0
399,0
400,0
401,1
402,51
403,50
404,15
405,0
406,0
407,0
408,0
409,0
410,37
411,0
412,0
413,40
414,3
415,0
416,53
417,8
418,0
419,0
420,8
421,0
422,74
423,29
424,49
425,56
426,52
427,0
428,0
429,5
430,0
431,33
432,18
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,26
446,0
447,0
448,34
449,0
450,0
451,44
452,55
453,53
454,100
455,103
456,0
457,0
458,17
459,79
460,0
461,0
462,0
463,5
464,69
465,16
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,20
478,0
479,0
480,63
481,1
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,0
492,0
493,40
494,0
495,0
496,0
497,0
498,77
499,0
500,38
501,9
502,0
503,0
504,17
505,26
506,0
507,0
508,0
509,0
510,15
511,32
512,43
513,104
514,49
515,1
516,0
517,0
518,2
519,5
520,14
521,34
522,0
523,0
524,16
525,0
526,61
527,3
528,0
529,0
530,0
531,18
532,36
533,39
534,33
535,0
536,5
537,40
538,0
539,52
540,39
541,35
542,21
543,29
544,0
545,77
546,35
547,28
548,0
549,18
550,30
551,0
552,1
553,38
554,47
555,38
556,77
557,34
558,52
559,60
560,0
561,20
562,24
563,34
564,0
565,0
566,15
567,21
568,0
569,22
570,50
571,55
572,0
573,1
574,46
575,74
576,42
577,61
578,37
579,75
580,34
581,33
582,82
583,44
584,104
585,195
586,132
587,117
588,129
589,118
590,66
591,135
592,93
593,48
594,67
595,70
596,106
597,129
598,138
599,87
600,99
601,108
602,144
603,123
604,146
605,97
606,128
607,122
608,90
609,154
610,168
611,152
612,150
613,117
614,181
615,185
616,216
617,143
618,204
619,195
620,215
621,167
622,157
623,195
624,184
625,193
626,175
627,178
628,200
629,217
630,185
631,164
632,204
633,210
634,200
635,262
636,283
637,280
638,265
639,247
640,244
641,223
642,266
643,276
644,262
645,266
646,263
647,258
648,219
649,235
650,265
651,274
652,255
653,229
654,257
655,296
656,295
657,322
658,322
659,286
660,240
661,253
662,285
663,270
664,251
665,220
666,253
667,232
668,262
669,264
670,241
671,238
672,225
673,209
674,240
675,228
676,255
677,260
678,190
679,278
680,305
681,288
682,295
683,376
684,304
685,328
686,404
687,424
688,419
689,456
690,451
691,504
692,567
693,591
694,601
695,655
696,585
697,655
698,668
699,691
700,760
701,796
702,808
703,813
704,816
705,873
706,870
707,944
708,920
709,893
710,915
711,859
712,899
713,959
714,1000
715,955
716,958
717,918
718,919
719,977
720,953
721,942
722,1020
723,1016
724,983
725,1014
726,1008
727,1035
728,1001
729,993
730,1046
731,1030
732,1013
733,1012
734,995
735,1043
736,996
737,1020
738,1008
739,1033
740,1027
741,1037
742,1047
743,1019
744,1030
745,1023
746,993
747,1072
748,1068
749,1083
750,1106
751,1099
752,1121
753,1066
754,1121
755,1153
756,1126
757,1012
758,1086
759,1082
760,1094
761,1088
762,1191
763,1133
764,1177
765,1201
766,1212
767,1203
768,1177
769,1210
770,1193
771,1231
772,1307
773,1325
774,1253
775,1217
776,1261
777,1266
778,1263
779,1227
780,1291
781,1358
782,1231
783,1231
784,1284
785,1358
786,1288
787,1268
788,1205
789,1214
790,1224
791,1282
792,1300
793,1293
794,1305
795,1367
796,1396
797,1317
798,1360
799,1361
800,1358
801,1344
802,1295
803,1319
804,1387
805,1456
806,1407
807,1416
808,1439
809,1407
810,1463
811,1373
812,1407
813,1418
814,1472
815,1370
816,1386
817,1357
818,1353
819,1341
820,1386
821,1332
822,1369
823,1229
824,1251
825,1210
826,1211
827,1191
828,1239
829,1290
830,1297
831,1296
832,1197
833,1203
834,1223
835,1226
836,1191
837,1229
838,1202
839,1234
840,1184
841,1298
842,1242
843,1266
844,1080
845,1156
846,1227
847,1243
848,1204
849,1220
850,1188
851,1182
852,1165
853,1213
854,1203
855,1218
856,1223
857,1129
858,1127
859,1131
860,1199
861,1202
862,1152
863,1153
864,1219
865,1114
866,1152
867,1208
868,1093
869,1108
870,1166
871,1049
872,1000
873,1039
874,1028
875,1097
876,1103
877,1096
878,1017
879,1079
880,1028
881,985
882,1095
883,1086
884,1023
885,1031
886,1000
887,1007
888,972
889,1045
890,929
891,987
892,991
893,1021
894,919
895,846
896,881
897,876
898,971
899,955
900,847
901,909
902,864
903,872
904,834
905,866
906,856
907,844
908,998
909,836
910,968
911,823
912,888
913,878
914,920
915,780
916,868
917,894
918,1046
919,877
920,834
921,934
922,818
923,951
924,868
925,947
926,987
927,922
928,951
929,816
930,779
931,929
932,808
933,983
934,995
935,1021
936,959
937,1084
938,1127
939,1049
940,837
941,948
942,818
943,921
