exposure,2000.0ms
wavelength
340,2
341,0
342,0
343,12
344,0
345,33
346,0
347,0
348,122
349,236
350,0
351,0
352,0
353,24
354,0
355,175
356,181
357,70
358,157
359,11
360,85
361,48
362,0
363,0
364,0
365,15
366,78
367,0
368,0
369,0
370,82
371,0
372,32
373,100
374,96
375,0
376,38
377,85
378,11
379,0
380,0
381,0
382,0
383,32
384,54
385,57
386,0
387,56
388,51
389,29
390,0
391,14
392,41
393,57
394,52
395,35
396,23
397,16
398,0
399,0
400,0
401,7
402,10
403,32
404,1
405,22
406,0
407,0
408,0
409,33
410,59
411,0
412,4
413,0
414,0
415,0
416,33
417,30
418,13
419,0
420,38
421,4
422,65
423,75
424,54
425,24
426,52
427,15
428,0
429,8
430,12
431,51
432,29
433,0
434,0
435,0
436,0
437,3
438,0
439,35
440,0
441,12
442,0
443,18
444,26
445,53
446,14
447,11
448,9
449,29
450,50
451,66
452,61
453,83
454,68
455,36
456,0
457,18
458,36
459,66
460,40
461,0
462,29
463,34
464,56
465,37
466,5
467,0
468,14
469,8
470,26
471,0
472,25
473,19
474,0
475,0
476,0
477,0
478,12
479,0
480,56
481,21
482,8
483,5
484,0
485,38
486,7
487,0
488,0
489,0
490,45
491,28
492,19
493,35
494,29
495,9
496,19
497,4
498,53
499,3
500,21
501,47
502,37
503,0
504,10
505,25
506,16
507,0
508,11
509,12
510,35
511,29
512,66
513,126
514,68
515,16
516,9
517,27
518,56
519,24
520,58
521,62
522,0
523,4
524,15
525,0
526,81
527,32
528,0
529,1
530,22
531,43
532,32
533,45
534,49
535,43
536,26
537,26
538,27
539,73
540,38
541,57
542,56
543,43
544,55
545,110
546,71
547,72
548,76
549,57
550,33
551,33
552,41
553,46
554,67
555,49
556,84
557,56
558,54
559,61
560,6
561,39
562,77
563,66
564,20
565,12
566,5
567,39
568,19
569,12
570,59
571,59
572,7
573,14
574,21
575,81
576,40
577,66
578,50
579,55
580,39
581,39
582,49
583,14
584,65
585,149
586,94
587,64
588,110
589,68
590,15
591,66
592,53
593,0
594,10
595,38
596,57
597,32
598,56
599,18
600,61
601,42
602,34
603,52
604,63
605,33
606,54
607,59
608,25
609,66
610,72
611,73
612,89
613,43
614,62
615,60
616,103
617,36
618,86
619,50
620,54
621,69
622,68
623,58
624,81
625,68
626,56
627,43
628,76
629,75
630,49
631,26
632,68
633,60
634,53
635,65
636,71
637,90
638,58
639,62
640,47
641,44
642,61
643,62
644,71
645,85
646,49
647,61
648,22
649,39
650,45
651,70
652,34
653,32
654,45
655,66
656,44
657,89
658,83
659,90
660,40
661,36
662,64
663,69
664,60
665,39
666,91
667,56
668,67
669,64
670,63
671,47
672,65
673,65
674,63
675,74
676,64
677,76
678,18
679,80
680,107
681,75
682,75
683,99
684,56
685,63
686,90
687,78
688,70
689,82
690,45
691,94
692,96
693,132
694,101
695,141
696,78
697,105
698,132
699,139
700,186
701,226
702,255
703,298
704,344
705,421
706,449
707,540
708,555
709,574
710,632
711,644
712,749
713,865
714,905
715,948
716,1063
717,1100
718,1190
