exposure,2000.0ms
wavelength
340,0
341,0
342,0
343,0
344,0
345,0
346,0
347,0
348,0
349,87
350,0
351,0
352,0
353,0
354,0
355,0
356,0
357,0
358,0
359,0
360,0
361,0
362,0
363,0
364,0
365,0
366,0
367,0
368,0
369,0
370,0
371,0
372,0
373,0
374,0
375,0
376,0
377,1
378,0
379,0
380,0
381,0
382,0
383,0
384,28
385,30
386,0
387,20
388,0
389,0
390,0
391,0
392,0
393,0
394,5
395,0
396,0
397,0
398,0
399,0
400,0
401,0
402,29
403,0
404,0
405,0
406,0
407,0
408,0
409,3
410,0
411,0
412,0
413,0
414,0
415,0
416,3
417,0
418,0
419,0
420,0
421,0
422,8
423,30
424,19
425,0
426,11
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,13
446,0
447,0
448,0
449,0
450,0
451,0
452,23
453,64
454,48
455,0
456,0
457,0
458,0
459,8
460,0
461,0
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,17
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,0
492,0
493,10
494,0
495,0
496,0
497,0
498,17
499,0
500,0
501,5
502,0
503,0
504,0
505,0
506,0
507,0
508,0
509,0
510,34
511,0
512,0
513,62
514,6
515,0
516,0
517,0
518,0
519,18
520,18
521,7
522,0
523,0
524,0
525,0
526,13
527,0
528,0
529,0
530,4
531,20
532,8
533,0
534,16
535,0
536,0
537,0
538,0
539,43
540,19
541,56
542,5
543,23
544,34
545,108
546,70
547,57
548,50
549,41
550,22
551,0
552,2
553,20
554,71
555,49
556,78
557,55
558,56
559,45
560,0
561,44
562,58
563,62
564,35
565,17
566,4
567,49
568,33
569,31
570,33
571,57
572,24
573,22
574,39
575,72
576,23
577,55
578,60
579,70
580,44
581,65
582,78
583,17
584,81
585,143
586,107
587,87
588,92
589,76
590,32
591,82
592,55
593,12
594,50
595,71
596,86
597,88
598,95
599,42
600,81
601,83
602,75
603,47
604,88
605,57
606,73
607,82
608,70
609,106
610,113
611,120
612,84
613,39
614,89
615,112
616,97
617,31
618,112
619,84
620,89
621,86
622,45
623,87
624,71
625,74
626,77
627,69
628,78
629,88
630,73
631,54
632,56
633,72
634,57
635,109
636,90
637,89
638,85
639,91
640,81
641,58
642,69
643,64
644,81
645,95
646,51
647,32
648,20
649,34
650,28
651,40
652,18
653,21
654,38
655,50
656,36
657,65
658,47
659,71
660,27
661,40
662,77
663,51
664,30
665,14
666,49
667,27
668,4
669,58
670,72
671,43
672,26
673,23
674,34
675,29
676,18
677,45
678,0
679,51
680,78
681,61
682,55
683,81
684,29
685,40
686,74
687,95
688,86
689,142
690,132
691,204
692,253
693,317
694,340
695,410
696,427
697,515
698,605
699,684
700,781
701,865
702,958
703,1041
704,1114
705,1203
706,1284
707,1384
708,1399
709,1464
710,1531
711,1558
712,1641
713,1717
714,1777
715,1820
716,1921
717,1892
718,1959
719,2006
720,2013
721,2035
722,2119
723,2155
724,2183
725,2194
726,2214
727,2274
728,2255
729,2303
730,2324
731,2348
732,2346
733,2390
734,2381
735,2393
736,2374
737,2386
738,2405
739,2435
740,2439
741,2437
742,2418
743,2450
744,2465
745,2452
746,2439
747,2501
748,2517
749,2548
750,2541
751,2589
752,2592
753,2551
754,2607
755,2600
756,2584
757,2539
758,2576
759,2583
760,2584
761,2607
762,2704
763,2679
764,2734
765,2710
766,2711
767,2694
768,2715
769,2785
770,2762
771,2780
772,2834
773,2785
774,2763
775,2773
776,2747
777,2709
778,2745
779,2758
780,2760
781,2811
782,2715
783,2722
784,2737
785,2767
786,2710
787,2691
788,2685
789,2676
790,2699
791,2710
792,2773
793,2721
794,2729
795,2786
796,2786
797,2716
798,2746
799,2774
800,2768
801,2814
802,2734
803,2767
804,2838
805,2892
806,2795
807,2832
808,2837
809,2799
810,2838
811,2783
812,2748
813,2762
814,2807
815,2737
816,2698
817,2634
818,2655
819,2601
820,2628
821,2617
822,2598
823,2509
824,2517
825,2524
826,2437
827,2409
828,2441
829,2400
830,2339
831,2346
832,2284
833,2273
834,2306
835,2288
836,2272
837,2256
838,2189
839,2227
840,2172
841,2239
842,2157
843,2171
844,2025
845,2039
846,2110
847,2166
848,2069
849,2055
850,2029
851,2016
852,2005
853,2025
854,2014
855,1972
856,1958
857,1887
858,1834
859,1848
860,1791
861,1800
862,1727
863,1712
864,1715
865,1654
866,1619
867,1626
868,1542
869,1513
870,1530
871,1440
872,1334
873,1354
874,1344
875,1340
876,1341
877,1287
878,1234
879,1236
880,1141
881,1104
882,1188
883,1103
884,1089
885,1058
886,1053
887,1029
888,926
889,953
890,992
891,934
892,924
893,930
894,860
895,807
896,893
897,757
898,838
899,853
900,716
901,747
902,762
903,772
904,690
905,761
906,703
907,621
908,787
909,676
910,798
911,679
912,710
913,747
914,757
915,725
916,761
917,703
918,817
919,685
920,679
921,825
922,820
923,803
924,721
925,865
926,832
927,821
928,827
929,737
930,728
931,837
932,698
933,833
934,946
935,872
936,817
937,889
938,954
939,839
